,date_recorded,time_recorded,humidity_indoor,temperature_indoor
58,01/05/2019,16:45:27,38.3,26.9
59,01/05/2019,17:00:22,38.2,26.9
60,01/05/2019,17:15:25,38.0,26.9
61,01/05/2019,17:30:22,38.0,26.9
62,01/05/2019,17:45:25,37.9,26.9
63,01/05/2019,18:00:22,37.7,26.9
64,01/05/2019,18:15:24,37.4,26.9
65,01/05/2019,18:30:24,37.4,27.0
66,01/05/2019,18:45:24,37.4,27.0
67,01/05/2019,19:00:24,37.2,27.1
68,01/05/2019,19:15:24,37.4,27.2
69,01/05/2019,19:30:24,37.2,27.3
70,01/05/2019,19:45:25,37.3,27.2
71,01/05/2019,20:00:25,37.3,27.2
72,01/05/2019,20:15:23,37.4,27.2
73,01/05/2019,20:45:25,37.5,27.1
74,01/05/2019,21:00:24,37.5,27.0
75,01/05/2019,21:15:24,37.6,27.0
76,01/05/2019,21:30:24,37.6,27.0
77,01/05/2019,21:45:23,37.6,26.9
78,01/05/2019,22:00:25,37.7,26.9
79,01/05/2019,22:15:24,37.7,26.9
80,01/05/2019,22:30:22,37.8,26.9
81,01/05/2019,22:45:24,37.8,26.8
82,01/05/2019,23:00:26,37.8,26.8
83,01/05/2019,23:15:22,37.9,26.8
84,01/05/2019,23:30:25,37.9,26.8
85,01/05/2019,23:45:22,37.9,26.8
86,02/05/2019,00:00:26,37.9,26.8
87,02/05/2019,00:15:25,38.0,26.7
88,02/05/2019,00:30:22,38.0,26.7
89,02/05/2019,00:45:25,38.0,26.7
90,02/05/2019,01:00:22,38.0,26.7
91,02/05/2019,01:15:24,38.0,26.7
92,02/05/2019,01:30:23,38.0,26.7
93,02/05/2019,01:45:25,38.1,26.7
94,02/05/2019,02:00:22,38.1,26.7
95,02/05/2019,02:15:24,38.1,26.6
96,02/05/2019,02:30:24,38.1,26.6
97,02/05/2019,02:45:24,38.0,26.6
98,02/05/2019,03:00:24,38.0,26.6
99,02/05/2019,03:15:25,38.0,26.6
100,02/05/2019,03:30:24,38.0,26.6
101,02/05/2019,03:45:24,37.9,26.5
102,02/05/2019,04:00:24,38.0,26.5
103,02/05/2019,04:15:24,37.9,26.5
104,02/05/2019,04:30:24,37.9,26.5
105,02/05/2019,04:45:25,37.9,26.5
106,02/05/2019,05:00:25,37.9,26.5
107,02/05/2019,05:15:24,37.8,26.5
108,02/05/2019,05:30:25,37.8,26.5
109,02/05/2019,05:45:24,37.8,26.5
110,02/05/2019,06:15:25,37.7,26.5
111,02/05/2019,06:30:22,37.7,26.5
112,02/05/2019,06:45:25,37.7,26.4
113,02/05/2019,07:00:22,37.6,26.4
114,02/05/2019,07:15:25,37.6,26.4
115,02/05/2019,07:30:22,37.5,26.3
116,02/05/2019,07:45:25,38.7,25.6
117,02/05/2019,08:00:22,39.0,25.4
118,02/05/2019,08:15:25,39.4,25.4
119,02/05/2019,08:30:22,39.1,25.6
120,02/05/2019,08:45:25,38.7,25.5
121,02/05/2019,09:00:23,37.8,25.4
122,02/05/2019,09:15:24,37.9,25.5
123,02/05/2019,09:30:24,38.3,25.5
124,02/05/2019,09:45:24,38.3,25.3
125,02/05/2019,10:00:24,39.0,25.3
126,02/05/2019,10:15:24,39.8,25.6
127,02/05/2019,10:30:24,39.9,25.8
128,02/05/2019,10:45:24,39.9,25.9
129,02/05/2019,11:00:26,40.0,26.0
130,02/05/2019,11:15:24,39.9,26.2
131,02/05/2019,11:30:25,40.0,26.2
132,02/05/2019,11:45:25,40.0,26.3
133,02/05/2019,12:00:23,40.0,26.4
134,02/05/2019,12:15:25,40.8,26.5
135,02/05/2019,12:30:23,41.0,26.4
136,02/05/2019,12:45:23,40.2,25.9
137,02/05/2019,13:00:23,42.6,26.3
138,02/05/2019,13:15:23,42.2,26.4
139,02/05/2019,13:30:23,42.3,26.6
140,02/05/2019,13:45:23,42.6,25.8
141,02/05/2019,14:00:23,46.4,24.8
142,02/05/2019,14:15:24,43.8,25.4
143,02/05/2019,14:30:24,43.7,25.4
144,02/05/2019,14:45:23,43.0,25.4
145,02/05/2019,15:00:23,44.0,25.6
146,02/05/2019,15:15:24,44.2,25.8
147,02/05/2019,15:45:24,44.1,26.1
148,02/05/2019,16:00:24,44.7,26.1
149,02/05/2019,16:15:23,44.8,26.2
150,02/05/2019,16:30:23,45.2,25.7
151,02/05/2019,16:45:24,44.8,25.9
152,02/05/2019,17:00:24,43.1,25.6
153,02/05/2019,17:15:23,42.1,25.5
154,02/05/2019,17:30:23,41.5,25.8
155,02/05/2019,17:45:23,41.8,25.5
156,02/05/2019,18:00:25,40.9,25.7
157,02/05/2019,18:15:23,41.1,25.6
158,02/05/2019,18:30:23,41.3,25.6
159,02/05/2019,18:45:23,41.0,25.6
160,02/05/2019,19:00:23,42.6,25.4
161,02/05/2019,19:15:24,40.6,25.4
162,02/05/2019,19:30:27,39.5,26.3
163,02/05/2019,19:45:24,39.2,26.6
164,02/05/2019,20:00:23,38.9,26.7
165,02/05/2019,20:15:23,38.9,26.8
166,02/05/2019,20:30:25,38.6,26.8
167,02/05/2019,20:45:23,38.5,26.9
168,02/05/2019,21:00:23,38.5,26.9
169,02/05/2019,21:15:24,38.4,27.0
170,02/05/2019,21:30:23,38.4,27.0
171,02/05/2019,21:45:23,38.3,27.0
172,02/05/2019,22:00:23,38.4,26.9
173,02/05/2019,22:15:23,38.4,26.9
174,02/05/2019,22:30:23,38.4,26.9
175,02/05/2019,22:45:23,38.3,26.9
176,02/05/2019,23:00:24,38.4,26.9
177,02/05/2019,23:15:23,38.4,26.8
178,02/05/2019,23:30:23,38.3,26.9
179,02/05/2019,23:45:23,38.2,26.8
180,03/05/2019,00:00:24,38.2,26.8
181,03/05/2019,00:15:24,38.3,26.8
182,03/05/2019,00:30:23,38.3,26.7
183,03/05/2019,00:45:23,38.2,26.7
184,03/05/2019,01:15:23,38.2,26.7
185,03/05/2019,01:30:25,38.1,26.7
186,03/05/2019,01:45:23,38.1,26.7
187,03/05/2019,02:00:25,38.1,26.7
188,03/05/2019,02:15:23,38.1,26.7
189,03/05/2019,02:30:24,38.0,26.7
190,03/05/2019,02:45:23,38.0,26.6
191,03/05/2019,03:00:23,38.0,26.6
192,03/05/2019,03:15:24,37.9,26.6
193,03/05/2019,03:30:23,37.9,26.6
194,03/05/2019,03:45:23,37.9,26.6
195,03/05/2019,04:00:24,37.9,26.6
196,03/05/2019,04:15:23,37.8,26.6
197,03/05/2019,04:30:23,37.8,26.6
198,03/05/2019,04:45:23,37.8,26.6
199,03/05/2019,05:00:23,37.8,26.6
200,03/05/2019,05:15:23,37.7,26.6
201,03/05/2019,05:30:24,37.7,26.6
202,03/05/2019,05:45:24,37.7,26.6
203,03/05/2019,06:00:26,37.6,26.5
204,03/05/2019,06:15:23,37.6,26.5
205,03/05/2019,06:30:23,37.6,26.5
206,03/05/2019,06:45:25,37.5,26.5
207,03/05/2019,07:00:25,37.6,26.5
208,03/05/2019,07:15:24,37.6,26.5
209,03/05/2019,07:30:24,37.4,26.4
210,03/05/2019,07:45:24,37.7,26.2
211,03/05/2019,23:15:24,38.7,26.6
212,03/05/2019,23:30:24,38.7,26.5
213,03/05/2019,23:45:24,38.7,26.5
214,04/05/2019,00:00:25,38.6,26.5
215,04/05/2019,00:15:25,38.6,26.5
216,04/05/2019,00:30:25,38.6,26.4
217,04/05/2019,00:45:24,38.6,26.4
218,04/05/2019,01:00:24,38.6,26.4
219,04/05/2019,01:30:25,38.5,26.4
220,04/05/2019,01:45:24,38.5,26.4
221,04/05/2019,02:00:25,38.4,26.3
222,04/05/2019,02:15:25,38.4,26.3
223,04/05/2019,02:30:25,38.3,26.3
224,04/05/2019,02:45:24,38.3,26.3
225,04/05/2019,03:00:24,38.3,26.3
226,04/05/2019,03:15:24,38.2,26.2
227,04/05/2019,03:30:25,38.2,26.2
228,04/05/2019,03:45:26,38.2,26.2
229,04/05/2019,04:00:25,38.1,26.2
230,04/05/2019,04:15:24,38.0,26.2
231,04/05/2019,04:30:24,38.0,26.2
232,04/05/2019,04:45:24,38.0,26.1
233,04/05/2019,05:00:24,38.0,26.1
234,04/05/2019,05:15:24,37.8,26.1
235,04/05/2019,05:45:26,37.7,26.1
236,04/05/2019,06:00:24,37.3,26.1
237,04/05/2019,06:15:23,37.3,26.0
238,04/05/2019,06:30:24,37.3,26.0
239,04/05/2019,06:45:23,37.2,26.0
240,04/05/2019,07:00:23,37.2,26.0
241,04/05/2019,07:15:23,37.3,26.0
242,04/05/2019,07:30:23,36.8,25.8
243,04/05/2019,07:45:25,36.4,25.8
244,04/05/2019,08:00:23,36.1,25.8
245,04/05/2019,08:15:23,35.9,25.8
246,04/05/2019,08:30:23,35.7,25.8
247,04/05/2019,08:45:23,35.6,25.8
248,04/05/2019,09:00:24,35.3,25.8
249,04/05/2019,09:30:25,35.1,25.9
250,04/05/2019,09:45:24,35.2,25.9
251,04/05/2019,10:15:24,35.1,26.0
252,04/05/2019,10:30:25,34.9,26.0
253,04/05/2019,10:45:23,35.3,26.0
254,04/05/2019,11:00:23,35.3,26.1
255,04/05/2019,11:15:24,35.1,26.1
256,04/05/2019,11:30:23,35.1,26.1
257,04/05/2019,12:00:23,35.0,26.2
258,04/05/2019,12:15:24,35.1,26.2
259,04/05/2019,12:30:23,35.1,26.2
260,04/05/2019,12:45:24,35.2,26.2
261,04/05/2019,13:00:23,34.8,26.3
262,04/05/2019,13:15:24,35.3,26.3
263,04/05/2019,13:30:24,35.3,26.3
264,04/05/2019,13:45:23,35.0,26.3
265,04/05/2019,14:00:24,35.0,26.4
266,04/05/2019,14:30:25,34.6,26.4
267,04/05/2019,14:45:23,34.5,26.4
268,04/05/2019,15:15:24,34.2,26.4
269,04/05/2019,15:30:24,34.1,26.3
270,04/05/2019,15:45:23,34.5,26.3
271,04/05/2019,16:00:25,34.4,26.3
272,04/05/2019,16:15:23,34.1,26.3
273,04/05/2019,16:30:23,34.0,26.3
274,04/05/2019,16:45:24,34.0,26.3
275,04/05/2019,17:00:23,33.7,26.3
276,04/05/2019,17:15:23,33.8,26.3
277,04/05/2019,17:30:23,33.6,26.3
278,04/05/2019,17:45:25,33.7,26.3
279,04/05/2019,18:00:23,33.6,26.3
280,04/05/2019,18:15:24,33.8,26.4
281,04/05/2019,18:30:23,33.7,26.4
282,04/05/2019,18:45:23,34.3,26.4
283,04/05/2019,19:00:23,34.6,26.5
284,04/05/2019,19:15:23,35.7,26.7
285,04/05/2019,19:30:23,35.6,26.8
286,04/05/2019,19:45:25,35.6,26.8
287,04/05/2019,20:00:24,35.7,26.8
288,04/05/2019,20:15:23,35.8,26.7
289,04/05/2019,20:30:23,35.8,26.7
290,04/05/2019,20:45:25,35.9,26.6
291,04/05/2019,21:00:24,35.9,26.5
292,04/05/2019,21:15:23,35.8,26.5
293,04/05/2019,21:30:23,36.0,26.5
294,04/05/2019,21:45:23,35.9,26.4
295,04/05/2019,22:00:24,36.0,26.4
296,04/05/2019,22:15:24,35.9,26.4
297,04/05/2019,22:30:23,36.0,26.3
298,04/05/2019,22:45:23,36.0,26.3
299,04/05/2019,23:00:24,36.0,26.3
300,04/05/2019,23:15:23,36.1,26.3
301,04/05/2019,23:30:26,36.1,26.3
302,04/05/2019,23:45:29,36.2,26.2
303,05/05/2019,00:00:24,36.2,26.2
304,05/05/2019,00:15:23,36.2,26.2
305,05/05/2019,00:45:23,36.4,26.2
306,05/05/2019,01:00:24,36.5,26.2
307,05/05/2019,01:15:22,36.5,26.2
308,05/05/2019,01:30:26,36.5,26.2
309,05/05/2019,01:45:22,36.6,26.1
310,05/05/2019,02:00:24,36.6,26.1
311,05/05/2019,02:15:22,36.7,26.1
312,05/05/2019,02:30:24,36.6,26.1
313,05/05/2019,02:45:22,36.7,26.1
314,05/05/2019,03:00:24,36.7,26.1
315,05/05/2019,03:15:22,36.7,26.1
316,05/05/2019,03:30:26,36.8,26.1
317,05/05/2019,03:45:22,36.8,26.0
318,05/05/2019,04:00:24,36.8,26.0
319,05/05/2019,04:15:22,36.8,26.0
320,05/05/2019,04:30:23,36.8,26.0
321,05/05/2019,04:45:24,36.8,26.0
322,05/05/2019,05:00:22,36.8,26.0
323,05/05/2019,05:15:23,36.8,25.9
324,05/05/2019,05:30:24,36.8,25.9
325,05/05/2019,05:45:23,36.7,25.9
326,05/05/2019,06:00:23,36.7,25.9
327,05/05/2019,06:15:23,36.7,25.9
328,05/05/2019,06:30:23,36.6,25.9
329,05/05/2019,06:45:23,36.6,25.9
330,05/05/2019,07:00:23,36.5,25.8
331,05/05/2019,07:15:23,36.2,25.8
332,05/05/2019,07:30:23,35.4,25.7
333,05/05/2019,07:45:23,33.7,25.6
334,05/05/2019,08:00:23,32.9,25.6
335,05/05/2019,08:15:23,31.8,25.6
336,05/05/2019,08:30:23,31.2,25.6
337,05/05/2019,08:45:23,31.0,25.6
338,05/05/2019,09:00:24,30.0,25.6
339,05/05/2019,09:15:24,29.7,25.7
340,05/05/2019,09:30:29,29.6,25.7
341,05/05/2019,09:45:22,28.6,25.7
342,05/05/2019,10:15:24,29.0,25.7
343,05/05/2019,10:30:22,28.4,25.7
344,05/05/2019,10:45:24,28.2,25.8
345,05/05/2019,11:00:22,28.8,25.8
346,05/05/2019,11:15:24,28.4,25.8
347,05/05/2019,11:30:22,29.2,25.9
348,05/05/2019,11:45:24,28.5,25.9
349,05/05/2019,12:00:22,27.4,25.9
350,05/05/2019,12:15:24,28.6,26.0
351,05/05/2019,12:30:22,28.1,26.0
352,05/05/2019,12:45:26,28.6,26.0
353,05/05/2019,13:00:22,29.0,26.1
354,05/05/2019,13:15:23,29.0,26.1
355,05/05/2019,13:30:25,28.0,26.1
356,05/05/2019,13:45:22,27.9,26.1
357,05/05/2019,14:00:24,27.2,26.1
358,05/05/2019,14:15:22,26.7,26.1
359,05/05/2019,14:30:24,26.9,26.2
360,05/05/2019,14:45:23,26.1,26.1
361,05/05/2019,15:00:24,25.4,26.1
362,05/05/2019,15:15:22,25.1,26.1
363,05/05/2019,15:30:24,24.7,26.1
364,05/05/2019,15:45:22,24.6,26.1
365,05/05/2019,16:00:23,24.3,26.1
366,05/05/2019,16:15:23,22.8,26.0
367,05/05/2019,16:30:23,23.5,26.0
368,05/05/2019,16:45:23,23.3,26.0
369,05/05/2019,17:00:23,23.4,26.0
370,05/05/2019,17:15:23,23.8,26.0
371,05/05/2019,17:30:23,24.3,26.0
372,05/05/2019,17:45:23,24.8,26.1
373,05/05/2019,18:00:23,25.3,26.1
374,05/05/2019,18:15:23,26.4,26.1
375,05/05/2019,18:30:23,27.3,26.2
376,05/05/2019,18:45:23,27.5,26.2
377,05/05/2019,19:00:24,27.3,26.3
378,05/05/2019,19:15:23,31.9,26.5
379,05/05/2019,19:45:24,31.9,26.5
380,05/05/2019,20:00:23,31.1,26.5
381,05/05/2019,20:15:23,31.8,26.5
382,05/05/2019,20:30:23,31.7,26.4
383,05/05/2019,20:45:23,31.3,26.4
384,05/05/2019,21:00:23,31.5,26.3
385,05/05/2019,21:15:23,31.5,26.2
386,05/05/2019,21:30:24,31.2,26.2
387,05/05/2019,21:45:24,31.3,26.2
388,05/05/2019,22:00:23,31.4,26.1
389,05/05/2019,22:15:23,31.1,26.1
390,05/05/2019,22:30:23,31.5,26.1
391,05/05/2019,22:45:23,31.3,26.0
392,05/05/2019,23:00:23,30.8,26.0
393,05/05/2019,23:15:22,31.7,26.0
394,05/05/2019,23:30:23,31.5,26.0
395,05/05/2019,23:45:23,31.2,25.9
396,06/05/2019,00:00:24,31.2,25.9
397,06/05/2019,00:15:23,31.2,25.9
398,06/05/2019,00:30:24,31.2,25.9
399,06/05/2019,00:45:23,31.1,25.8
400,06/05/2019,01:00:23,31.2,25.8
401,06/05/2019,01:15:23,31.3,25.7
402,06/05/2019,01:30:23,31.6,25.8
403,06/05/2019,01:45:23,31.8,25.8
404,06/05/2019,02:00:26,32.0,25.8
405,06/05/2019,02:15:24,32.0,25.8
406,06/05/2019,02:30:24,32.1,25.8
407,06/05/2019,02:45:23,32.3,25.8
408,06/05/2019,03:00:24,32.3,25.8
409,06/05/2019,03:15:24,31.9,25.7
410,06/05/2019,03:30:24,32.4,25.7
411,06/05/2019,03:45:23,31.8,25.7
412,06/05/2019,04:00:23,31.9,25.7
413,06/05/2019,04:15:23,32.3,25.7
414,06/05/2019,04:30:23,31.9,25.7
415,06/05/2019,04:45:23,31.8,25.7
416,06/05/2019,05:15:23,31.5,25.6
417,06/05/2019,05:30:23,31.8,25.6
418,06/05/2019,05:45:25,31.6,25.6
419,06/05/2019,06:00:23,31.5,25.6
420,06/05/2019,06:15:24,31.6,25.6
421,06/05/2019,06:30:24,31.6,25.6
422,06/05/2019,06:45:24,31.3,25.6
423,06/05/2019,07:00:24,31.2,25.5
424,06/05/2019,07:15:23,31.6,25.6
425,06/05/2019,07:30:24,30.0,25.5
426,06/05/2019,07:45:23,31.2,24.8
427,06/05/2019,08:00:23,31.2,24.7
428,06/05/2019,08:15:23,32.5,24.7
429,06/05/2019,08:30:23,32.9,24.9
430,06/05/2019,08:45:24,33.7,25.0
431,06/05/2019,09:00:25,34.5,25.0
432,06/05/2019,09:15:24,34.3,25.2
433,06/05/2019,09:30:24,34.7,25.2
434,06/05/2019,09:45:25,34.3,25.3
435,06/05/2019,10:00:24,34.4,25.3
436,06/05/2019,10:15:24,35.0,24.7
437,06/05/2019,10:30:25,34.3,25.1
438,06/05/2019,10:45:25,34.8,25.2
439,06/05/2019,11:00:24,35.4,25.6
440,06/05/2019,11:15:24,35.8,25.7
441,06/05/2019,11:30:24,35.5,25.9
442,06/05/2019,11:45:24,35.7,26.1
443,06/05/2019,12:00:24,34.2,26.1
444,06/05/2019,12:15:24,34.6,25.5
445,06/05/2019,12:30:24,35.6,25.8
446,06/05/2019,12:45:24,34.3,25.9
447,06/05/2019,13:00:25,34.0,26.0
448,06/05/2019,13:15:24,33.7,26.0
449,06/05/2019,13:30:26,33.6,26.0
450,06/05/2019,13:45:24,34.6,25.6
451,06/05/2019,14:00:25,33.9,25.3
452,06/05/2019,14:15:24,33.2,25.7
453,06/05/2019,14:45:24,33.2,25.6
454,06/05/2019,15:00:25,33.2,25.6
455,06/05/2019,15:15:24,34.1,25.8
456,06/05/2019,15:30:25,34.3,25.9
457,06/05/2019,15:45:26,34.5,25.7
458,06/05/2019,16:00:24,34.5,25.8
459,06/05/2019,16:15:24,34.9,25.8
460,06/05/2019,16:30:24,35.2,25.9
461,06/05/2019,16:45:24,35.5,26.0
462,06/05/2019,17:00:24,35.4,25.9
463,06/05/2019,17:15:23,35.4,26.0
464,06/05/2019,17:30:24,35.6,26.0
465,06/05/2019,17:45:24,36.2,26.2
466,06/05/2019,18:00:25,36.0,26.2
467,06/05/2019,18:15:24,35.7,26.2
468,06/05/2019,18:30:24,35.5,26.2
469,06/05/2019,18:45:27,36.0,26.2
470,06/05/2019,19:00:24,35.9,26.2
471,06/05/2019,19:15:24,35.4,26.4
472,06/05/2019,19:30:24,34.1,27.1
473,06/05/2019,19:45:24,33.8,27.2
474,06/05/2019,20:00:24,33.9,27.2
475,06/05/2019,20:15:23,33.9,27.2
476,06/05/2019,20:30:25,34.0,27.2
477,06/05/2019,20:45:24,34.0,27.2
478,06/05/2019,21:00:24,34.0,27.2
479,06/05/2019,21:15:24,34.1,27.1
480,06/05/2019,21:30:24,34.2,27.1
481,06/05/2019,21:45:24,34.3,27.1
482,06/05/2019,22:00:24,34.4,27.0
483,06/05/2019,22:15:26,34.4,27.0
484,06/05/2019,22:30:24,34.5,26.9
485,06/05/2019,22:45:24,34.6,26.8
486,06/05/2019,23:00:26,34.6,26.8
487,06/05/2019,23:15:24,34.6,26.8
488,06/05/2019,23:30:24,34.5,26.7
489,06/05/2019,23:45:24,34.6,26.7
490,07/05/2019,00:15:25,34.5,26.7
491,07/05/2019,00:30:25,34.4,26.6
492,07/05/2019,00:45:24,34.4,26.6
493,07/05/2019,01:00:24,34.2,26.6
494,07/05/2019,01:15:25,34.2,26.6
495,07/05/2019,01:30:25,34.2,26.5
496,07/05/2019,01:45:24,34.1,26.5
497,07/05/2019,02:00:24,34.2,26.5
498,07/05/2019,02:15:24,34.1,26.5
499,07/05/2019,02:30:25,34.0,26.4
500,07/05/2019,02:45:24,34.0,26.4
501,07/05/2019,03:00:24,33.9,26.4
502,07/05/2019,03:15:25,33.9,26.4
503,07/05/2019,03:30:24,33.8,26.4
504,07/05/2019,03:45:24,33.8,26.3
505,07/05/2019,04:00:24,33.8,26.3
506,07/05/2019,04:15:25,33.7,26.3
507,07/05/2019,04:30:24,33.7,26.3
508,07/05/2019,04:45:24,33.8,26.3
509,07/05/2019,05:00:24,33.9,26.2
510,07/05/2019,05:15:24,33.9,26.2
511,07/05/2019,05:30:24,33.8,26.2
512,07/05/2019,05:45:24,33.7,26.2
513,07/05/2019,06:00:24,33.8,26.2
514,07/05/2019,06:15:24,33.9,26.2
515,07/05/2019,06:30:24,33.9,26.2
516,07/05/2019,06:45:24,33.9,26.2
517,07/05/2019,07:00:26,34.1,26.2
518,07/05/2019,07:15:25,34.1,26.2
519,07/05/2019,07:30:24,34.3,26.1
520,07/05/2019,07:45:27,35.3,25.8
521,07/05/2019,08:00:24,35.8,25.2
522,07/05/2019,08:15:24,37.1,25.2
523,07/05/2019,08:30:24,38.0,25.3
524,07/05/2019,08:45:25,38.4,25.5
525,07/05/2019,09:00:24,39.2,25.6
526,07/05/2019,09:15:24,39.9,25.7
527,07/05/2019,09:45:26,40.4,26.0
528,07/05/2019,10:00:25,40.3,26.1
529,07/05/2019,10:15:25,40.9,26.2
530,07/05/2019,10:30:24,41.0,26.2
531,07/05/2019,10:45:25,42.0,25.9
532,07/05/2019,11:00:25,42.0,26.2
533,07/05/2019,11:15:24,41.9,26.3
534,07/05/2019,11:30:25,41.9,26.4
535,07/05/2019,11:45:24,42.1,26.4
536,07/05/2019,12:00:23,43.1,26.3
537,07/05/2019,12:15:24,42.9,26.3
538,07/05/2019,12:30:25,43.4,25.8
539,07/05/2019,12:45:24,43.0,26.1
540,07/05/2019,13:00:24,43.1,26.1
541,07/05/2019,13:15:24,43.2,26.2
542,07/05/2019,13:30:24,43.3,26.3
543,07/05/2019,13:45:25,43.3,26.4
544,07/05/2019,14:00:24,43.4,26.5
545,07/05/2019,14:15:24,43.1,26.5
546,07/05/2019,14:30:25,43.4,26.4
547,07/05/2019,14:45:25,42.0,26.0
548,07/05/2019,15:00:24,44.1,26.2
549,07/05/2019,15:15:24,43.4,25.8
550,07/05/2019,15:30:24,45.6,26.0
551,07/05/2019,15:45:24,45.4,26.1
552,07/05/2019,16:00:24,45.2,26.1
553,07/05/2019,16:15:24,45.5,26.2
554,07/05/2019,16:30:24,45.0,26.3
555,07/05/2019,16:45:24,44.8,26.3
556,07/05/2019,17:00:24,45.9,26.1
557,07/05/2019,17:15:24,45.5,26.2
558,07/05/2019,17:30:24,45.1,26.3
559,07/05/2019,17:45:24,45.0,26.4
560,07/05/2019,18:00:24,44.5,26.4
561,07/05/2019,18:15:26,44.6,26.4
562,07/05/2019,18:30:24,44.6,26.4
563,07/05/2019,18:45:23,44.6,26.4
564,07/05/2019,19:15:24,44.4,26.5
565,07/05/2019,19:30:23,40.9,27.1
566,07/05/2019,19:45:23,41.0,27.2
567,07/05/2019,20:00:24,41.3,27.2
568,07/05/2019,20:15:23,40.2,27.2
569,07/05/2019,20:30:23,40.0,27.2
570,07/05/2019,20:45:23,39.9,27.1
571,07/05/2019,21:00:24,39.9,27.1
572,07/05/2019,21:15:23,39.7,27.1
573,07/05/2019,21:30:24,39.5,27.1
574,07/05/2019,21:45:25,39.5,27.1
575,07/05/2019,22:00:23,39.4,27.0
576,07/05/2019,22:15:23,39.5,27.0
577,07/05/2019,22:30:23,39.5,27.0
578,07/05/2019,22:45:24,39.4,27.0
579,07/05/2019,23:00:24,39.4,26.9
580,07/05/2019,23:15:23,39.4,26.9
581,07/05/2019,23:30:23,39.3,26.9
582,07/05/2019,23:45:23,39.5,26.9
583,08/05/2019,00:00:24,39.4,26.9
584,08/05/2019,00:15:24,39.4,26.9
585,08/05/2019,00:30:24,39.4,26.9
586,08/05/2019,00:45:23,39.4,26.9
587,08/05/2019,01:00:23,39.4,26.9
588,08/05/2019,01:15:24,39.7,26.8
589,08/05/2019,01:30:24,39.7,26.8
590,08/05/2019,01:45:23,39.7,26.8
591,08/05/2019,02:00:23,39.7,26.8
592,08/05/2019,02:15:23,39.6,26.8
593,08/05/2019,02:30:23,39.9,26.7
594,08/05/2019,02:45:24,39.7,26.7
595,08/05/2019,03:00:24,39.8,26.7
596,08/05/2019,03:15:23,39.8,26.7
597,08/05/2019,03:30:25,40.0,26.7
598,08/05/2019,03:45:23,39.8,26.7
599,08/05/2019,04:00:23,39.9,26.6
600,08/05/2019,04:15:24,39.8,26.6
601,08/05/2019,04:45:23,40.0,26.6
602,08/05/2019,05:00:23,39.9,26.6
603,08/05/2019,05:15:24,39.9,26.6
604,08/05/2019,05:30:23,40.0,26.6
605,08/05/2019,05:45:23,40.0,26.6
