,2019-07-26 08:00:00,2019-07-26 08:15:00,2019-07-26 08:30:00,2019-07-26 08:45:00,2019-07-26 09:00:00,2019-07-26 09:15:00,2019-07-26 09:30:00,2019-07-26 09:45:00,2019-07-26 10:00:00,2019-07-26 10:15:00,2019-07-26 10:30:00,2019-07-26 11:00:00,2019-07-26 11:15:00,2019-07-26 11:30:00,2019-07-26 11:45:00,2019-07-26 12:00:00,2019-07-26 12:15:00,2019-07-26 12:30:00,2019-07-26 12:45:00,2019-07-26 13:00:00,2019-07-26 13:30:00,2019-07-26 13:45:00,2019-07-26 14:00:00,2019-07-26 14:15:00,2019-07-26 14:30:00,2019-07-26 15:00:00,2019-07-26 15:15:00,2019-07-26 15:30:00,2019-07-26 15:45:00,2019-07-26 16:00:00
0,26.53704261779785,26.211986541748047,26.124645233154297,26.036468505859375,26.137012481689453,25.936010360717773,26.149274826049805,25.96127700805664,26.159439086914062,26.044334411621094,26.15477752685547,26.136096954345703,26.066186904907227,26.163381576538086,26.11742401123047,26.055559158325195,25.94536018371582,26.00155258178711,26.068233489990234,26.056360244750977,26.039474487304688,25.935575485229492,26.117528915405273,26.221981048583984,25.924955368041992,26.66053009033203,26.404693603515625,26.616655349731445,26.462238311767578,27.03334617614746
1,27.11620330810547,26.86469078063965,26.789846420288086,26.711515426635742,26.795352935791016,26.60081672668457,26.761974334716797,26.57183074951172,26.800323486328125,26.6566219329834,26.690053939819336,26.655685424804688,26.61595344543457,26.706872940063477,26.70209312438965,26.63960838317871,26.451631546020508,26.58431625366211,26.655797958374023,26.63934898376465,26.692729949951172,26.506134033203125,26.55198860168457,26.89005470275879,26.658620834350586,27.03767967224121,26.86979866027832,27.070615768432617,26.967498779296875,
2,,27.338159561157227,27.27680206298828,27.224367141723633,27.25328254699707,27.103195190429688,27.190452575683594,27.110050201416016,27.235170364379883,27.086544036865234,27.106172561645508,27.07789421081543,27.05687713623047,27.152830123901367,27.13856315612793,27.015254974365234,26.930856704711914,27.050395965576172,27.100547790527344,27.19377899169922,27.100841522216797,26.877925872802734,27.1414737701416,27.39332389831543,27.203020095825195,,27.265010833740234,,,
3,,,,,,,,,,,,,,,,,,,,,,27.37762451171875,,,,,,,,
