,date_recorded,time_recorded,humidity_indoor,temperature_indoor
59,01/05/2019,17:00:21,39.9,25.8
60,01/05/2019,17:15:24,39.7,25.8
61,01/05/2019,17:30:21,39.7,25.8
62,01/05/2019,17:45:23,39.6,25.8
63,01/05/2019,18:00:21,39.3,25.8
64,01/05/2019,18:15:23,39.1,25.8
65,01/05/2019,18:30:23,38.8,25.9
66,01/05/2019,18:45:23,38.4,25.9
67,01/05/2019,19:00:23,38.2,25.9
68,01/05/2019,19:15:23,38.0,26.0
69,01/05/2019,19:30:23,38.2,26.0
70,01/05/2019,19:45:23,38.1,25.9
71,01/05/2019,20:00:23,38.3,25.9
72,01/05/2019,20:15:22,38.4,25.9
73,01/05/2019,20:45:23,38.6,25.8
74,01/05/2019,21:00:23,38.7,25.8
75,01/05/2019,21:15:23,38.7,25.7
76,01/05/2019,21:30:23,38.8,25.7
77,01/05/2019,21:45:21,39.0,25.7
78,01/05/2019,22:00:23,39.2,25.6
79,01/05/2019,22:15:23,39.3,25.6
80,01/05/2019,22:30:21,39.4,25.6
81,01/05/2019,22:45:23,39.6,25.6
82,01/05/2019,23:00:23,39.7,25.6
83,01/05/2019,23:15:21,39.8,25.5
84,01/05/2019,23:30:24,39.8,25.5
85,01/05/2019,23:45:20,39.9,25.5
86,02/05/2019,00:00:24,39.9,25.5
87,02/05/2019,00:15:23,40.0,25.5
88,02/05/2019,00:30:20,40.0,25.5
89,02/05/2019,00:45:23,40.1,25.4
90,02/05/2019,01:00:21,40.2,25.4
91,02/05/2019,01:15:23,40.2,25.4
92,02/05/2019,01:30:21,40.3,25.4
93,02/05/2019,01:45:23,40.3,25.4
94,02/05/2019,02:00:21,40.3,25.4
95,02/05/2019,02:15:23,40.3,25.3
96,02/05/2019,02:30:23,40.1,25.3
97,02/05/2019,02:45:22,39.7,25.3
98,02/05/2019,03:00:23,39.4,25.3
99,02/05/2019,03:15:23,39.2,25.3
100,02/05/2019,03:30:22,39.2,25.3
101,02/05/2019,03:45:23,39.2,25.2
102,02/05/2019,04:00:23,39.4,25.2
103,02/05/2019,04:15:23,39.4,25.2
104,02/05/2019,04:30:23,39.3,25.2
105,02/05/2019,04:45:23,39.2,25.2
106,02/05/2019,05:00:23,39.1,25.2
107,02/05/2019,05:15:23,39.0,25.2
108,02/05/2019,05:30:23,38.9,25.1
109,02/05/2019,05:45:23,38.8,25.1
110,02/05/2019,06:15:23,38.5,25.1
111,02/05/2019,06:30:21,38.4,25.1
112,02/05/2019,06:45:23,38.3,25.1
113,02/05/2019,07:00:21,38.3,25.1
114,02/05/2019,07:15:24,38.2,25.0
115,02/05/2019,07:30:21,38.2,25.0
116,02/05/2019,07:45:23,38.2,25.0
117,02/05/2019,08:00:21,38.3,24.9
118,02/05/2019,08:15:24,40.0,24.4
119,02/05/2019,08:30:20,40.6,24.5
120,02/05/2019,08:45:23,40.9,24.6
121,02/05/2019,09:00:21,41.6,24.7
122,02/05/2019,09:15:23,41.5,24.8
123,02/05/2019,09:30:23,42.1,24.9
124,02/05/2019,09:45:23,42.7,25.0
125,02/05/2019,10:00:23,42.7,25.1
126,02/05/2019,10:15:23,42.6,25.2
127,02/05/2019,10:30:23,42.2,25.2
128,02/05/2019,10:45:23,42.4,25.3
129,02/05/2019,11:00:25,41.5,25.3
130,02/05/2019,11:15:23,41.8,25.3
131,02/05/2019,11:30:23,42.3,25.4
132,02/05/2019,11:45:23,42.5,25.5
133,02/05/2019,12:00:22,42.5,25.5
134,02/05/2019,12:15:24,42.6,25.5
135,02/05/2019,12:30:22,42.5,25.5
136,02/05/2019,12:45:22,42.8,25.6
137,02/05/2019,13:00:22,42.8,25.6
138,02/05/2019,13:15:22,43.3,25.7
139,02/05/2019,13:30:22,43.8,25.8
140,02/05/2019,13:45:22,44.0,25.8
141,02/05/2019,14:00:21,43.5,25.8
142,02/05/2019,14:15:22,43.1,25.8
143,02/05/2019,14:30:22,42.2,25.9
144,02/05/2019,14:45:22,42.8,25.8
145,02/05/2019,15:00:22,43.7,25.7
146,02/05/2019,15:15:22,43.7,25.7
147,02/05/2019,15:45:22,44.2,25.7
148,02/05/2019,16:00:22,45.2,25.6
149,02/05/2019,16:15:22,45.9,25.6
150,02/05/2019,16:30:22,44.9,25.5
151,02/05/2019,16:45:22,45.0,25.6
152,02/05/2019,17:00:22,44.1,25.6
153,02/05/2019,17:15:22,43.1,25.4
154,02/05/2019,17:30:22,43.5,25.6
155,02/05/2019,17:45:22,43.3,25.6
156,02/05/2019,18:00:22,42.8,25.7
157,02/05/2019,18:15:22,42.8,25.7
158,02/05/2019,18:30:22,42.4,25.7
159,02/05/2019,18:45:22,42.3,25.7
160,02/05/2019,19:00:22,42.2,25.7
161,02/05/2019,19:15:22,41.6,25.7
162,02/05/2019,19:30:25,40.8,26.2
163,02/05/2019,19:45:22,40.5,26.2
164,02/05/2019,20:00:22,40.3,26.2
165,02/05/2019,20:15:22,40.4,26.2
166,02/05/2019,20:30:24,40.3,26.1
167,02/05/2019,20:45:22,40.2,26.1
168,02/05/2019,21:00:22,40.1,26.1
169,02/05/2019,21:15:22,40.0,26.1
170,02/05/2019,21:30:22,40.0,26.0
171,02/05/2019,21:45:22,39.9,26.0
172,02/05/2019,22:00:22,39.8,26.0
173,02/05/2019,22:15:22,40.2,25.9
174,02/05/2019,22:30:22,39.9,25.9
175,02/05/2019,22:45:22,42.0,25.9
176,02/05/2019,23:00:22,40.2,25.9
177,02/05/2019,23:15:22,39.9,25.9
178,02/05/2019,23:30:22,39.6,25.8
179,02/05/2019,23:45:22,39.5,25.8
180,03/05/2019,00:00:23,39.4,25.8
181,03/05/2019,00:15:22,39.1,25.8
182,03/05/2019,00:30:22,38.7,25.8
183,03/05/2019,00:45:21,38.6,25.7
184,03/05/2019,01:15:22,38.5,25.7
185,03/05/2019,01:30:22,38.5,25.6
186,03/05/2019,01:45:22,38.3,25.6
187,03/05/2019,02:00:24,38.2,25.6
188,03/05/2019,02:15:22,38.1,25.6
189,03/05/2019,02:30:22,38.3,25.6
190,03/05/2019,02:45:22,38.4,25.5
191,03/05/2019,03:00:22,38.2,25.5
192,03/05/2019,03:15:22,38.1,25.5
193,03/05/2019,03:30:22,38.2,25.5
194,03/05/2019,03:45:22,38.1,25.5
195,03/05/2019,04:00:22,38.0,25.5
196,03/05/2019,04:15:22,37.9,25.5
197,03/05/2019,04:30:21,37.9,25.5
198,03/05/2019,04:45:22,37.9,25.5
199,03/05/2019,05:00:22,37.8,25.5
200,03/05/2019,05:15:22,37.7,25.5
201,03/05/2019,05:30:22,37.7,25.5
202,03/05/2019,05:45:22,37.6,25.5
203,03/05/2019,06:00:24,37.6,25.4
204,03/05/2019,06:15:22,37.4,25.4
205,03/05/2019,06:30:22,37.4,25.4
206,03/05/2019,06:45:23,37.3,25.5
207,03/05/2019,07:00:23,37.6,25.4
208,03/05/2019,07:15:22,37.2,25.4
209,03/05/2019,07:30:23,37.2,25.3
210,03/05/2019,07:45:23,37.7,25.3
211,03/05/2019,23:15:23,40.5,25.2
212,03/05/2019,23:30:23,40.4,25.1
213,03/05/2019,23:45:23,40.3,25.1
214,04/05/2019,00:00:23,40.2,25.1
215,04/05/2019,00:30:23,40.1,25.0
216,04/05/2019,00:45:22,40.0,25.0
217,04/05/2019,01:00:23,39.9,25.0
218,04/05/2019,01:15:23,39.8,25.0
219,04/05/2019,01:45:22,39.6,25.0
220,04/05/2019,02:00:23,39.5,25.0
221,04/05/2019,02:15:23,39.3,25.0
222,04/05/2019,02:30:23,39.3,25.0
223,04/05/2019,02:45:23,39.2,25.0
224,04/05/2019,03:00:23,39.2,25.0
225,04/05/2019,03:15:23,39.1,24.9
226,04/05/2019,03:45:23,38.9,24.9
227,04/05/2019,04:00:23,38.7,24.8
228,04/05/2019,04:15:23,38.6,24.8
229,04/05/2019,04:30:22,38.5,24.8
230,04/05/2019,05:00:23,38.2,24.7
231,04/05/2019,05:15:23,38.0,24.7
232,04/05/2019,06:00:22,37.6,24.6
233,04/05/2019,06:15:21,37.5,24.6
234,04/05/2019,06:30:22,37.4,24.6
235,04/05/2019,06:45:22,37.2,24.6
236,04/05/2019,07:00:22,37.2,24.6
237,04/05/2019,07:15:21,37.2,24.6
238,04/05/2019,07:30:22,37.1,24.5
239,04/05/2019,07:45:24,36.9,24.5
240,04/05/2019,08:00:22,36.8,24.5
241,04/05/2019,08:15:22,36.7,24.4
242,04/05/2019,08:30:22,36.6,24.4
243,04/05/2019,08:45:22,36.3,24.4
244,04/05/2019,09:00:22,36.2,24.5
245,04/05/2019,09:15:21,35.9,24.5
246,04/05/2019,09:30:24,35.8,24.5
247,04/05/2019,09:45:22,35.8,24.6
248,04/05/2019,10:00:22,35.8,24.6
249,04/05/2019,10:15:22,35.8,24.7
250,04/05/2019,10:30:24,35.8,24.7
251,04/05/2019,10:45:22,35.9,24.7
252,04/05/2019,11:00:22,36.0,24.8
253,04/05/2019,11:30:22,36.0,24.8
254,04/05/2019,11:45:22,36.0,24.9
255,04/05/2019,12:00:22,35.9,24.9
256,04/05/2019,12:30:22,35.7,25.0
257,04/05/2019,12:45:22,35.7,25.0
258,04/05/2019,13:00:22,35.9,25.0
259,04/05/2019,13:30:22,35.8,25.0
260,04/05/2019,13:45:22,35.6,25.1
261,04/05/2019,14:00:22,35.4,25.1
262,04/05/2019,14:30:24,35.3,25.1
263,04/05/2019,14:45:22,35.3,25.1
264,04/05/2019,15:15:22,35.5,25.2
265,04/05/2019,15:30:22,35.7,25.2
266,04/05/2019,15:45:21,35.7,25.2
267,04/05/2019,16:00:24,35.6,25.2
268,04/05/2019,16:15:22,35.6,25.2
269,04/05/2019,16:30:22,35.5,25.2
270,04/05/2019,16:45:22,35.3,25.2
271,04/05/2019,17:00:22,35.1,25.2
272,04/05/2019,17:15:22,35.0,25.2
273,04/05/2019,17:30:22,35.1,25.2
274,04/05/2019,17:45:23,35.2,25.2
275,04/05/2019,18:00:22,35.2,25.2
276,04/05/2019,18:15:22,35.2,25.3
277,04/05/2019,18:30:22,35.4,25.3
278,04/05/2019,18:45:21,35.5,25.3
279,04/05/2019,19:00:22,35.7,25.4
280,04/05/2019,19:15:22,35.9,25.5
281,04/05/2019,19:30:22,36.0,25.5
282,04/05/2019,19:45:24,36.2,25.4
283,04/05/2019,20:00:22,36.2,25.4
284,04/05/2019,20:15:22,36.2,25.4
285,04/05/2019,20:30:22,36.2,25.4
286,04/05/2019,20:45:24,36.3,25.3
287,04/05/2019,21:00:22,36.4,25.3
288,04/05/2019,21:15:21,36.4,25.3
289,04/05/2019,21:30:21,36.3,25.2
290,04/05/2019,21:45:22,36.3,25.2
291,04/05/2019,22:00:22,36.3,25.2
292,04/05/2019,22:15:22,36.3,25.1
293,04/05/2019,22:30:22,36.3,25.1
294,04/05/2019,22:45:22,36.3,25.1
295,04/05/2019,23:00:22,36.3,25.0
296,04/05/2019,23:15:22,36.6,25.0
297,04/05/2019,23:30:22,36.8,25.0
298,04/05/2019,23:45:27,37.0,25.0
299,05/05/2019,00:00:22,37.2,25.0
300,05/05/2019,00:15:22,37.5,25.0
301,05/05/2019,00:45:22,37.7,25.0
302,05/05/2019,01:00:22,37.8,25.0
303,05/05/2019,01:15:20,37.8,25.0
304,05/05/2019,01:30:24,37.9,25.0
305,05/05/2019,01:45:21,38.0,25.0
306,05/05/2019,02:00:23,38.0,24.9
307,05/05/2019,02:15:20,38.1,24.9
308,05/05/2019,02:30:22,38.1,24.9
309,05/05/2019,02:45:21,38.2,24.8
310,05/05/2019,03:00:22,38.1,24.8
311,05/05/2019,03:15:21,38.2,24.8
312,05/05/2019,03:30:25,38.2,24.8
313,05/05/2019,03:45:20,38.2,24.8
314,05/05/2019,04:00:22,38.2,24.8
315,05/05/2019,04:15:21,38.2,24.8
316,05/05/2019,04:30:22,38.1,24.8
317,05/05/2019,04:45:22,38.0,24.7
318,05/05/2019,05:00:21,37.9,24.7
319,05/05/2019,05:15:22,37.8,24.7
320,05/05/2019,05:30:23,37.8,24.7
321,05/05/2019,05:45:21,37.7,24.7
322,05/05/2019,06:00:22,37.7,24.7
323,05/05/2019,06:15:22,37.6,24.6
324,05/05/2019,06:30:22,37.6,24.6
325,05/05/2019,06:45:22,37.4,24.6
326,05/05/2019,07:00:22,37.0,24.6
327,05/05/2019,07:15:22,36.5,24.6
328,05/05/2019,07:30:22,35.8,24.5
329,05/05/2019,07:45:22,34.4,24.5
330,05/05/2019,08:00:22,33.6,24.4
331,05/05/2019,08:15:22,32.5,24.4
332,05/05/2019,08:30:21,31.2,24.4
333,05/05/2019,08:45:22,30.3,24.4
334,05/05/2019,09:00:22,29.5,24.4
335,05/05/2019,09:15:22,29.1,24.4
336,05/05/2019,09:30:28,28.5,24.4
337,05/05/2019,09:45:21,28.0,24.5
338,05/05/2019,10:15:22,27.7,24.5
339,05/05/2019,10:30:21,27.7,24.5
340,05/05/2019,10:45:23,27.1,24.6
341,05/05/2019,11:00:21,26.8,24.6
342,05/05/2019,11:15:22,26.8,24.6
343,05/05/2019,11:30:21,26.6,24.7
344,05/05/2019,11:45:22,26.3,24.7
345,05/05/2019,12:00:21,26.2,24.7
346,05/05/2019,12:15:23,26.0,24.8
347,05/05/2019,12:30:21,25.8,24.8
348,05/05/2019,12:45:24,25.7,24.8
349,05/05/2019,13:00:20,25.8,24.9
350,05/05/2019,13:15:22,25.8,24.9
351,05/05/2019,13:30:23,25.7,25.0
352,05/05/2019,13:45:21,25.4,25.0
353,05/05/2019,14:00:22,25.1,25.0
354,05/05/2019,14:15:21,24.9,25.0
355,05/05/2019,14:30:22,24.9,25.0
356,05/05/2019,14:45:22,24.8,25.0
357,05/05/2019,15:00:22,24.7,25.0
358,05/05/2019,15:15:21,24.5,25.0
359,05/05/2019,15:30:22,24.5,25.0
360,05/05/2019,15:45:20,24.5,25.0
361,05/05/2019,16:00:21,24.5,25.0
362,05/05/2019,16:15:22,24.0,25.0
363,05/05/2019,16:30:22,24.4,25.0
364,05/05/2019,16:45:22,24.8,25.0
365,05/05/2019,17:00:22,24.5,25.0
366,05/05/2019,17:15:21,25.0,25.0
367,05/05/2019,17:30:21,25.0,25.0
368,05/05/2019,17:45:22,25.5,25.0
369,05/05/2019,18:00:22,26.0,25.0
370,05/05/2019,18:15:22,26.5,25.1
371,05/05/2019,18:30:22,27.1,25.1
372,05/05/2019,18:45:22,27.7,25.2
373,05/05/2019,19:00:22,27.8,25.2
374,05/05/2019,19:15:22,28.1,25.3
375,05/05/2019,19:45:22,28.8,25.3
376,05/05/2019,20:00:22,29.2,25.2
377,05/05/2019,20:15:22,29.6,25.2
378,05/05/2019,20:30:22,30.0,25.2
379,05/05/2019,20:45:22,29.9,25.1
380,05/05/2019,21:00:22,30.3,25.0
381,05/05/2019,21:15:22,30.2,25.0
382,05/05/2019,21:30:22,30.2,25.0
383,05/05/2019,21:45:22,30.0,25.0
384,05/05/2019,22:00:21,30.3,25.0
385,05/05/2019,22:15:22,30.6,25.0
386,05/05/2019,22:30:22,30.4,25.0
387,05/05/2019,22:45:22,30.3,24.9
388,05/05/2019,23:00:22,30.1,24.9
389,05/05/2019,23:15:21,30.0,24.8
390,05/05/2019,23:30:22,29.9,24.8
391,05/05/2019,23:45:21,30.4,24.8
392,06/05/2019,00:00:23,30.9,24.8
393,06/05/2019,00:15:22,31.3,24.8
394,06/05/2019,00:30:22,31.7,24.7
395,06/05/2019,00:45:22,31.9,24.7
396,06/05/2019,01:00:22,31.9,24.7
397,06/05/2019,01:15:21,32.0,24.7
398,06/05/2019,01:30:22,32.0,24.7
399,06/05/2019,01:45:22,31.8,24.7
400,06/05/2019,02:00:22,31.6,24.6
401,06/05/2019,02:15:22,31.3,24.6
402,06/05/2019,02:30:22,31.1,24.6
403,06/05/2019,02:45:22,30.9,24.6
404,06/05/2019,03:00:23,30.8,24.6
405,06/05/2019,03:15:22,30.6,24.5
406,06/05/2019,03:30:22,30.5,24.5
407,06/05/2019,03:45:22,30.4,24.5
408,06/05/2019,04:00:22,30.3,24.5
409,06/05/2019,04:15:21,30.3,24.5
410,06/05/2019,04:30:22,30.3,24.5
411,06/05/2019,04:45:22,30.3,24.5
412,06/05/2019,05:15:22,30.2,24.4
413,06/05/2019,05:30:22,30.2,24.4
414,06/05/2019,05:45:24,30.2,24.4
415,06/05/2019,06:00:22,30.1,24.4
416,06/05/2019,06:15:22,30.2,24.4
417,06/05/2019,06:30:22,30.1,24.4
418,06/05/2019,06:45:22,30.2,24.4
419,06/05/2019,07:00:22,30.1,24.3
420,06/05/2019,07:15:22,30.1,24.3
421,06/05/2019,07:30:22,30.2,24.2
422,06/05/2019,07:45:21,30.1,24.3
423,06/05/2019,08:00:21,30.4,24.1
424,06/05/2019,08:15:22,32.4,23.7
425,06/05/2019,08:30:21,32.8,23.8
426,06/05/2019,08:45:22,33.3,23.9
427,06/05/2019,09:00:23,34.5,24.1
428,06/05/2019,09:15:22,35.2,24.2
429,06/05/2019,09:30:23,35.5,24.3
430,06/05/2019,09:45:23,35.6,24.5
431,06/05/2019,10:00:23,35.7,24.6
432,06/05/2019,10:15:23,35.0,24.7
433,06/05/2019,10:30:23,34.8,24.8
434,06/05/2019,10:45:23,34.9,24.8
435,06/05/2019,11:00:23,35.2,25.0
436,06/05/2019,11:15:23,35.2,25.0
437,06/05/2019,11:30:23,35.6,25.1
438,06/05/2019,11:45:23,35.4,25.3
439,06/05/2019,12:00:23,35.6,25.3
440,06/05/2019,12:15:23,35.5,25.3
441,06/05/2019,12:30:23,35.2,25.5
442,06/05/2019,12:45:23,34.6,25.4
443,06/05/2019,13:00:23,35.7,25.5
444,06/05/2019,13:15:23,35.9,25.5
445,06/05/2019,13:30:25,35.0,25.5
446,06/05/2019,13:45:23,34.8,25.4
447,06/05/2019,14:00:23,34.1,25.0
448,06/05/2019,14:15:23,33.6,25.1
449,06/05/2019,14:45:23,32.9,25.5
450,06/05/2019,15:00:23,33.7,25.4
451,06/05/2019,15:15:23,34.3,25.1
452,06/05/2019,15:30:23,34.5,25.2
453,06/05/2019,15:45:23,34.8,25.3
454,06/05/2019,16:00:23,35.1,25.2
455,06/05/2019,16:15:23,35.4,25.3
456,06/05/2019,16:30:22,35.7,25.3
457,06/05/2019,16:45:23,36.5,25.3
458,06/05/2019,17:00:23,36.6,25.0
459,06/05/2019,17:15:21,35.8,25.3
460,06/05/2019,17:30:23,36.5,25.5
461,06/05/2019,17:45:23,36.4,25.6
462,06/05/2019,18:00:23,36.3,25.6
463,06/05/2019,18:15:22,36.2,25.7
464,06/05/2019,18:30:23,36.3,25.6
465,06/05/2019,18:45:25,36.1,25.7
466,06/05/2019,19:00:23,36.0,25.8
467,06/05/2019,19:15:23,35.7,25.9
468,06/05/2019,19:30:23,35.2,26.2
469,06/05/2019,19:45:23,35.0,26.2
470,06/05/2019,20:00:23,35.2,26.2
471,06/05/2019,20:15:22,35.0,26.2
472,06/05/2019,20:30:23,34.8,26.1
473,06/05/2019,20:45:23,34.7,26.0
474,06/05/2019,21:00:23,34.8,26.0
475,06/05/2019,21:15:23,35.1,25.9
476,06/05/2019,21:30:23,35.3,25.9
477,06/05/2019,21:45:23,35.7,25.9
478,06/05/2019,22:00:23,35.7,25.9
479,06/05/2019,22:15:24,35.5,25.8
480,06/05/2019,22:30:23,35.4,25.8
481,06/05/2019,22:45:23,38.1,25.8
482,06/05/2019,23:00:25,36.1,25.7
483,06/05/2019,23:15:22,35.8,25.7
484,06/05/2019,23:30:23,35.7,25.7
485,06/05/2019,23:45:23,35.5,25.7
486,07/05/2019,00:15:24,35.2,25.6
487,07/05/2019,00:30:23,34.7,25.5
488,07/05/2019,00:45:23,34.5,25.4
489,07/05/2019,01:00:23,34.2,25.4
490,07/05/2019,01:15:23,34.0,25.4
491,07/05/2019,01:30:23,33.8,25.3
492,07/05/2019,01:45:23,33.6,25.3
493,07/05/2019,02:00:23,33.4,25.3
494,07/05/2019,02:15:23,33.3,25.3
495,07/05/2019,02:30:23,33.3,25.2
496,07/05/2019,02:45:23,33.2,25.2
497,07/05/2019,03:00:23,33.3,25.2
498,07/05/2019,03:15:23,33.2,25.2
499,07/05/2019,03:30:23,33.2,25.1
500,07/05/2019,03:45:22,33.3,25.1
501,07/05/2019,04:00:22,33.4,25.1
502,07/05/2019,04:15:23,33.5,25.1
503,07/05/2019,04:30:22,33.6,25.0
504,07/05/2019,04:45:23,33.8,25.0
505,07/05/2019,05:00:22,33.9,25.0
506,07/05/2019,05:15:23,34.1,25.0
507,07/05/2019,05:30:23,34.2,25.0
508,07/05/2019,05:45:22,34.4,25.0
509,07/05/2019,06:00:23,34.5,25.0
510,07/05/2019,06:15:22,34.7,25.0
511,07/05/2019,06:30:23,34.8,25.0
512,07/05/2019,06:45:23,34.8,25.0
513,07/05/2019,07:00:25,35.1,25.0
514,07/05/2019,07:15:23,35.4,24.9
515,07/05/2019,07:30:23,35.9,24.9
516,07/05/2019,07:45:23,36.6,24.8
517,07/05/2019,08:00:23,37.0,24.8
518,07/05/2019,08:15:23,38.2,24.3
519,07/05/2019,08:30:23,39.2,24.4
520,07/05/2019,08:45:23,39.6,24.5
521,07/05/2019,09:00:23,40.2,24.6
522,07/05/2019,09:15:23,40.6,24.7
523,07/05/2019,09:45:25,41.6,24.8
524,07/05/2019,10:00:23,41.7,24.9
525,07/05/2019,10:15:23,42.1,25.0
526,07/05/2019,10:30:23,41.9,25.0
527,07/05/2019,10:45:23,42.3,25.0
528,07/05/2019,11:00:23,42.5,25.0
529,07/05/2019,11:15:23,42.5,25.0
530,07/05/2019,11:30:23,43.0,25.1
531,07/05/2019,11:45:23,43.0,25.1
532,07/05/2019,12:00:22,43.1,25.2
533,07/05/2019,12:15:23,42.9,25.3
534,07/05/2019,12:30:23,43.2,25.2
535,07/05/2019,12:45:23,43.6,25.2
536,07/05/2019,13:00:23,44.0,25.1
537,07/05/2019,13:15:23,44.3,25.1
538,07/05/2019,13:30:23,44.9,25.1
539,07/05/2019,13:45:23,44.7,25.2
540,07/05/2019,14:00:23,44.7,25.2
541,07/05/2019,14:15:23,44.4,25.2
542,07/05/2019,14:30:23,43.7,25.6
543,07/05/2019,14:45:23,43.5,25.7
544,07/05/2019,15:00:23,43.9,25.7
545,07/05/2019,15:15:23,45.6,25.4
546,07/05/2019,15:30:23,47.0,25.2
547,07/05/2019,15:45:22,46.7,25.2
548,07/05/2019,16:00:23,46.6,25.2
549,07/05/2019,16:15:22,45.7,25.2
550,07/05/2019,16:30:22,46.1,25.2
551,07/05/2019,16:45:23,45.8,25.3
552,07/05/2019,17:00:23,46.3,25.4
553,07/05/2019,17:15:23,45.8,25.4
554,07/05/2019,17:30:23,46.2,25.4
555,07/05/2019,17:45:23,45.3,25.4
556,07/05/2019,18:00:23,45.0,25.4
557,07/05/2019,18:15:25,45.2,25.3
558,07/05/2019,18:30:23,45.1,25.3
559,07/05/2019,18:45:22,44.8,25.4
560,07/05/2019,19:15:22,44.6,25.5
561,07/05/2019,19:30:22,44.1,25.7
562,07/05/2019,19:45:22,43.8,25.7
563,07/05/2019,20:00:22,43.6,25.7
564,07/05/2019,20:15:22,43.6,25.7
565,07/05/2019,20:30:22,43.9,25.6
566,07/05/2019,20:45:22,44.6,25.3
567,07/05/2019,21:00:22,45.0,25.2
568,07/05/2019,21:15:22,44.7,25.3
569,07/05/2019,21:30:22,47.2,25.7
570,07/05/2019,21:45:24,44.3,25.7
571,07/05/2019,22:00:22,44.0,25.7
572,07/05/2019,22:15:22,43.7,25.7
573,07/05/2019,22:30:22,43.9,25.6
574,07/05/2019,22:45:22,43.8,25.6
575,07/05/2019,23:00:22,43.7,25.6
576,07/05/2019,23:15:21,43.8,25.6
577,07/05/2019,23:30:22,43.6,25.6
578,07/05/2019,23:45:22,43.5,25.6
579,08/05/2019,00:00:22,43.6,25.6
580,08/05/2019,00:15:22,43.7,25.6
581,08/05/2019,00:30:23,43.5,25.5
582,08/05/2019,00:45:22,43.5,25.5
583,08/05/2019,01:00:22,43.6,25.5
584,08/05/2019,01:15:22,43.6,25.5
585,08/05/2019,01:30:22,43.9,25.5
586,08/05/2019,01:45:22,44.0,25.4
587,08/05/2019,02:00:22,43.9,25.4
588,08/05/2019,02:15:22,44.1,25.4
589,08/05/2019,02:30:22,44.0,25.4
590,08/05/2019,02:45:22,44.0,25.4
591,08/05/2019,03:00:22,44.2,25.4
592,08/05/2019,03:15:22,44.2,25.4
593,08/05/2019,03:30:24,44.4,25.3
594,08/05/2019,03:45:21,44.5,25.3
595,08/05/2019,04:00:22,44.5,25.3
596,08/05/2019,04:15:22,44.5,25.3
597,08/05/2019,04:45:22,44.7,25.3
598,08/05/2019,05:00:21,44.8,25.3
599,08/05/2019,05:15:22,44.9,25.3
600,08/05/2019,05:30:22,45.0,25.3
601,08/05/2019,05:45:22,45.0,25.2
602,08/05/2019,06:00:22,45.1,25.2
603,08/05/2019,06:15:22,45.1,25.2
604,08/05/2019,06:30:22,45.2,25.2
605,08/05/2019,06:45:22,45.0,25.2
