,date_recorded,time_recorded,humidity_indoor,temperature_indoor
78,01/05/2019,22:00:20,44.5,23.1
79,01/05/2019,22:15:20,44.6,23.1
80,01/05/2019,22:30:18,44.8,23.1
81,01/05/2019,22:45:20,44.9,23.1
82,01/05/2019,23:00:20,45.0,23.1
83,01/05/2019,23:15:17,45.2,23.1
84,01/05/2019,23:30:21,45.4,23.1
85,01/05/2019,23:45:17,45.6,23.1
86,02/05/2019,00:00:21,45.6,23.1
87,02/05/2019,00:15:20,45.7,23.1
88,02/05/2019,00:30:17,45.8,23.0
89,02/05/2019,00:45:20,45.8,23.0
90,02/05/2019,01:00:17,45.9,23.0
91,02/05/2019,01:15:20,46.0,23.0
92,02/05/2019,01:30:18,46.1,23.0
93,02/05/2019,01:45:20,46.2,23.0
94,02/05/2019,02:00:18,46.2,23.0
95,02/05/2019,02:15:20,46.2,23.0
96,02/05/2019,02:30:20,46.2,23.0
97,02/05/2019,02:45:19,46.1,23.0
98,02/05/2019,03:00:20,45.9,23.0
99,02/05/2019,03:15:20,45.6,23.0
100,02/05/2019,03:30:19,45.5,23.0
101,02/05/2019,03:45:19,45.4,23.0
102,02/05/2019,04:00:20,45.4,23.0
103,02/05/2019,04:15:20,45.4,23.0
104,02/05/2019,04:30:20,45.3,23.0
105,02/05/2019,04:45:20,45.3,22.9
106,02/05/2019,05:00:20,45.2,22.9
107,02/05/2019,05:15:20,45.1,22.9
108,02/05/2019,05:30:20,45.0,22.9
109,02/05/2019,05:45:20,44.8,22.9
110,02/05/2019,06:15:20,44.7,22.9
111,02/05/2019,06:30:18,44.6,22.9
112,02/05/2019,06:45:20,44.5,22.9
113,02/05/2019,07:00:18,44.4,22.9
114,02/05/2019,07:15:21,44.4,22.9
115,02/05/2019,07:30:18,44.4,22.9
116,02/05/2019,07:45:20,44.3,22.9
117,02/05/2019,08:00:18,44.1,23.2
118,02/05/2019,08:15:21,42.4,24.1
119,02/05/2019,08:30:17,42.7,24.3
120,02/05/2019,08:45:20,42.7,24.5
121,02/05/2019,09:00:18,42.6,24.6
122,02/05/2019,09:15:20,43.0,24.6
123,02/05/2019,09:30:20,43.8,24.3
124,02/05/2019,09:45:20,44.1,24.2
125,02/05/2019,10:00:20,44.1,24.3
126,02/05/2019,10:15:20,44.1,24.3
127,02/05/2019,10:30:20,44.0,24.3
128,02/05/2019,10:45:20,43.8,24.3
129,02/05/2019,11:00:20,44.5,24.1
130,02/05/2019,11:15:20,44.3,24.0
131,02/05/2019,11:30:20,44.1,24.0
132,02/05/2019,11:45:20,44.3,24.0
133,02/05/2019,12:00:19,44.0,24.2
134,02/05/2019,12:15:19,44.1,24.3
135,02/05/2019,12:30:19,44.4,24.3
136,02/05/2019,12:45:19,44.8,24.4
137,02/05/2019,13:00:19,45.4,24.4
138,02/05/2019,13:15:19,45.8,24.5
139,02/05/2019,13:30:19,46.7,24.5
140,02/05/2019,13:45:19,46.6,24.6
141,02/05/2019,14:00:18,47.0,24.6
142,02/05/2019,14:15:19,46.5,24.7
143,02/05/2019,14:30:19,45.9,24.6
144,02/05/2019,14:45:19,45.9,24.5
145,02/05/2019,15:00:19,46.2,24.5
146,02/05/2019,15:15:19,46.3,24.5
147,02/05/2019,15:45:19,47.2,24.7
148,02/05/2019,16:00:19,47.9,24.5
149,02/05/2019,16:15:19,47.9,24.4
150,02/05/2019,16:30:19,47.7,24.6
151,02/05/2019,16:45:19,47.9,24.6
152,02/05/2019,17:00:19,48.1,24.6
153,02/05/2019,17:15:19,47.8,24.6
154,02/05/2019,17:30:19,47.5,24.6
155,02/05/2019,17:45:19,47.3,24.6
156,02/05/2019,18:00:19,47.0,24.6
157,02/05/2019,18:15:19,46.6,24.6
158,02/05/2019,18:30:19,46.5,24.6
159,02/05/2019,18:45:19,46.3,24.5
160,02/05/2019,19:00:19,46.1,24.5
161,02/05/2019,19:15:19,45.7,24.6
162,02/05/2019,19:30:22,45.3,24.5
163,02/05/2019,19:45:19,45.1,24.5
164,02/05/2019,20:00:19,44.9,24.4
165,02/05/2019,20:15:19,44.9,24.4
166,02/05/2019,20:30:19,44.8,24.3
167,02/05/2019,20:45:19,45.0,24.3
168,02/05/2019,21:00:19,45.1,24.3
169,02/05/2019,21:15:19,44.9,24.2
170,02/05/2019,21:30:19,45.0,24.2
171,02/05/2019,21:45:18,45.3,24.1
172,02/05/2019,22:00:19,45.1,24.1
173,02/05/2019,22:15:19,45.3,24.1
174,02/05/2019,22:30:19,45.3,24.1
175,02/05/2019,22:45:19,45.2,24.1
176,02/05/2019,23:00:19,45.2,24.0
177,02/05/2019,23:15:19,45.1,24.0
178,02/05/2019,23:30:19,45.1,23.9
179,02/05/2019,23:45:19,45.1,23.9
180,03/05/2019,00:00:20,45.0,23.9
181,03/05/2019,00:15:19,44.8,23.9
182,03/05/2019,00:30:19,44.6,23.8
183,03/05/2019,00:45:18,44.6,23.8
184,03/05/2019,01:15:19,44.3,23.7
185,03/05/2019,01:30:18,44.1,23.7
186,03/05/2019,01:45:19,44.0,23.7
187,03/05/2019,02:00:19,43.9,23.7
188,03/05/2019,02:15:19,43.8,23.6
189,03/05/2019,02:30:19,43.7,23.6
190,03/05/2019,02:45:19,43.6,23.6
191,03/05/2019,03:00:19,43.5,23.6
192,03/05/2019,03:15:19,43.5,23.6
193,03/05/2019,03:30:19,43.4,23.6
194,03/05/2019,03:45:19,43.3,23.5
195,03/05/2019,04:00:19,43.2,23.5
196,03/05/2019,04:15:19,43.1,23.5
197,03/05/2019,04:30:18,42.9,23.5
198,03/05/2019,04:45:19,42.9,23.5
199,03/05/2019,05:00:18,42.9,23.5
200,03/05/2019,05:15:19,42.9,23.5
201,03/05/2019,05:30:19,42.8,23.5
202,03/05/2019,05:45:19,42.7,23.4
203,03/05/2019,06:00:19,42.7,23.4
204,03/05/2019,06:15:19,42.6,23.4
205,03/05/2019,06:30:19,42.5,23.4
206,03/05/2019,06:45:20,42.3,23.4
207,03/05/2019,07:00:20,42.3,23.4
208,03/05/2019,07:15:19,42.2,23.4
209,03/05/2019,07:30:19,42.2,23.4
210,03/05/2019,07:45:20,42.2,23.4
211,03/05/2019,23:15:20,45.3,23.2
212,03/05/2019,23:30:20,45.3,23.2
213,03/05/2019,23:45:20,45.3,23.2
214,04/05/2019,00:00:20,45.2,23.2
215,04/05/2019,00:45:19,45.0,23.1
216,04/05/2019,01:00:20,44.9,23.1
217,04/05/2019,01:15:20,44.9,23.1
218,04/05/2019,01:30:20,44.7,23.0
219,04/05/2019,01:45:19,44.6,23.0
220,04/05/2019,02:00:20,44.5,23.0
221,04/05/2019,02:15:20,44.4,23.0
222,04/05/2019,02:30:20,44.3,23.0
223,04/05/2019,03:00:20,44.1,23.0
224,04/05/2019,03:15:20,44.0,23.0
225,04/05/2019,03:30:20,43.9,22.9
226,04/05/2019,03:45:20,43.7,22.9
227,04/05/2019,04:00:20,43.6,22.9
228,04/05/2019,04:15:20,43.4,22.9
229,04/05/2019,04:30:19,43.3,22.8
230,04/05/2019,04:45:19,43.1,22.8
231,04/05/2019,05:00:20,43.0,22.8
232,04/05/2019,05:15:20,42.8,22.8
233,04/05/2019,05:45:19,42.4,22.8
234,04/05/2019,06:00:19,42.2,22.8
235,04/05/2019,06:15:18,42.0,22.7
236,04/05/2019,06:30:19,41.9,22.7
237,04/05/2019,07:00:18,41.6,22.7
238,04/05/2019,07:15:18,41.5,22.7
239,04/05/2019,07:45:19,41.3,22.6
240,04/05/2019,08:00:19,41.3,22.6
241,04/05/2019,08:15:19,41.1,22.6
242,04/05/2019,08:30:19,41.2,22.4
243,04/05/2019,08:45:19,41.2,22.4
244,04/05/2019,09:00:19,41.0,22.4
245,04/05/2019,09:15:18,40.8,22.4
246,04/05/2019,09:30:21,40.6,22.4
247,04/05/2019,10:00:19,40.8,22.4
248,04/05/2019,10:15:19,40.7,22.5
249,04/05/2019,10:30:19,40.5,22.5
250,04/05/2019,10:45:19,40.6,22.5
251,04/05/2019,11:00:19,40.6,22.3
252,04/05/2019,11:15:19,40.7,22.3
253,04/05/2019,11:30:19,40.6,22.3
254,04/05/2019,11:45:19,40.7,22.3
255,04/05/2019,12:00:19,40.7,22.4
256,04/05/2019,12:15:19,40.7,22.5
257,04/05/2019,12:30:19,40.6,22.5
258,04/05/2019,12:45:19,40.5,22.4
259,04/05/2019,13:00:19,40.3,22.4
260,04/05/2019,13:15:19,40.4,22.5
261,04/05/2019,13:30:19,40.4,22.5
262,04/05/2019,13:45:19,40.3,22.5
263,04/05/2019,14:00:19,40.2,22.5
264,04/05/2019,14:30:19,40.0,22.4
265,04/05/2019,14:45:19,39.7,22.4
266,04/05/2019,15:15:19,39.8,22.4
267,04/05/2019,15:30:19,40.3,22.3
268,04/05/2019,15:45:18,40.3,22.3
269,04/05/2019,16:00:19,40.3,22.3
270,04/05/2019,16:15:19,40.4,22.3
271,04/05/2019,16:30:19,40.3,22.4
272,04/05/2019,16:45:19,40.2,22.4
273,04/05/2019,17:00:19,40.2,22.5
274,04/05/2019,17:15:19,40.0,22.4
275,04/05/2019,17:30:19,39.9,22.4
276,04/05/2019,17:45:20,39.9,22.4
277,04/05/2019,18:00:19,39.9,22.4
278,04/05/2019,18:15:19,40.2,22.5
279,04/05/2019,18:30:19,40.1,22.4
280,04/05/2019,18:45:18,40.3,22.4
281,04/05/2019,19:00:19,40.7,22.4
282,04/05/2019,19:15:19,41.0,22.4
283,04/05/2019,19:30:19,41.3,22.4
284,04/05/2019,19:45:21,41.6,22.4
285,04/05/2019,20:00:19,41.8,22.4
286,04/05/2019,20:15:19,42.0,22.4
287,04/05/2019,20:30:18,42.1,22.3
288,04/05/2019,20:45:19,42.2,22.3
289,04/05/2019,21:00:19,42.2,22.3
290,04/05/2019,21:15:18,42.2,22.3
291,04/05/2019,21:30:18,42.2,22.3
292,04/05/2019,21:45:19,42.2,22.3
293,04/05/2019,22:00:19,42.2,22.3
294,04/05/2019,22:15:19,42.1,22.3
295,04/05/2019,22:30:19,42.1,22.3
296,04/05/2019,22:45:19,42.0,22.3
297,04/05/2019,23:00:19,42.0,22.3
298,04/05/2019,23:15:19,42.2,22.3
299,04/05/2019,23:30:19,42.5,22.2
300,04/05/2019,23:45:24,43.0,22.2
301,05/05/2019,00:00:19,43.5,22.2
302,05/05/2019,00:15:19,44.0,22.2
303,05/05/2019,00:45:18,44.8,22.1
304,05/05/2019,01:00:19,44.9,22.1
305,05/05/2019,01:15:17,45.0,22.2
306,05/05/2019,01:30:19,45.1,22.2
307,05/05/2019,01:45:18,45.1,22.1
308,05/05/2019,02:00:20,45.1,22.2
309,05/05/2019,02:15:17,45.2,22.1
310,05/05/2019,02:30:19,45.3,22.1
311,05/05/2019,02:45:18,45.4,22.1
312,05/05/2019,03:00:19,45.4,22.1
313,05/05/2019,03:15:17,45.4,22.1
314,05/05/2019,03:30:20,45.3,22.1
315,05/05/2019,03:45:17,45.2,22.1
316,05/05/2019,04:00:19,45.2,22.1
317,05/05/2019,04:15:18,45.2,22.1
318,05/05/2019,04:30:19,45.1,22.1
319,05/05/2019,04:45:19,44.8,22.1
320,05/05/2019,05:00:18,44.8,22.0
321,05/05/2019,05:15:19,44.6,22.0
322,05/05/2019,05:30:20,44.4,22.0
323,05/05/2019,05:45:18,44.2,22.1
324,05/05/2019,06:00:19,44.0,22.0
325,05/05/2019,06:15:19,44.0,22.0
326,05/05/2019,06:30:19,43.8,22.0
327,05/05/2019,06:45:19,43.7,22.0
328,05/05/2019,07:00:19,43.2,22.0
329,05/05/2019,07:15:19,42.7,22.0
330,05/05/2019,07:30:19,42.4,22.0
331,05/05/2019,07:45:18,41.5,22.0
332,05/05/2019,08:00:19,40.4,21.9
333,05/05/2019,08:15:19,39.0,21.9
334,05/05/2019,08:30:18,37.4,21.7
335,05/05/2019,08:45:19,36.5,21.7
336,05/05/2019,09:00:19,35.1,21.7
337,05/05/2019,09:15:19,33.7,21.7
338,05/05/2019,09:30:25,32.9,21.7
339,05/05/2019,09:45:18,31.9,21.7
340,05/05/2019,10:15:19,33.9,21.8
341,05/05/2019,10:30:18,33.4,21.8
342,05/05/2019,10:45:20,32.8,21.8
343,05/05/2019,11:00:18,29.9,21.7
344,05/05/2019,11:15:19,29.5,21.6
345,05/05/2019,11:30:18,28.5,21.6
346,05/05/2019,11:45:19,28.6,21.6
347,05/05/2019,12:00:18,29.6,21.8
348,05/05/2019,12:15:19,30.1,21.8
349,05/05/2019,12:30:18,29.8,21.8
350,05/05/2019,12:45:21,29.4,21.8
351,05/05/2019,13:00:17,29.5,21.8
352,05/05/2019,13:15:19,29.3,21.8
353,05/05/2019,13:30:20,28.9,21.8
354,05/05/2019,13:45:17,29.2,21.9
355,05/05/2019,14:00:19,28.6,21.9
356,05/05/2019,14:15:18,27.9,21.8
357,05/05/2019,14:30:19,27.7,21.9
358,05/05/2019,14:45:19,28.4,21.9
359,05/05/2019,15:00:19,28.2,21.9
360,05/05/2019,15:15:17,28.0,21.9
361,05/05/2019,15:30:19,26.0,21.8
362,05/05/2019,15:45:17,26.2,21.8
363,05/05/2019,16:00:18,26.6,21.8
364,05/05/2019,16:15:19,26.9,21.8
365,05/05/2019,16:30:19,27.6,21.8
366,05/05/2019,16:45:19,27.9,21.9
367,05/05/2019,17:00:18,27.9,21.9
368,05/05/2019,17:15:18,27.9,21.9
369,05/05/2019,17:30:18,28.3,21.9
370,05/05/2019,17:45:19,28.8,21.9
371,05/05/2019,18:00:19,29.0,21.9
372,05/05/2019,18:15:19,29.8,21.9
373,05/05/2019,18:30:19,30.6,22.0
374,05/05/2019,18:45:19,31.2,21.9
375,05/05/2019,19:00:19,31.7,21.9
376,05/05/2019,19:15:19,32.3,21.9
377,05/05/2019,19:45:19,33.5,21.9
378,05/05/2019,20:00:18,34.1,21.9
379,05/05/2019,20:15:19,35.1,21.9
380,05/05/2019,20:30:19,35.4,21.9
381,05/05/2019,20:45:19,35.6,21.9
382,05/05/2019,21:00:19,35.8,21.9
383,05/05/2019,21:15:19,36.0,21.9
384,05/05/2019,21:30:19,36.3,21.9
385,05/05/2019,21:45:19,36.3,21.8
386,05/05/2019,22:00:18,36.3,21.8
387,05/05/2019,22:15:19,36.4,21.8
388,05/05/2019,22:30:19,36.5,21.8
389,05/05/2019,22:45:19,36.4,21.9
390,05/05/2019,23:00:19,36.4,21.8
391,05/05/2019,23:15:18,36.1,21.9
392,05/05/2019,23:30:19,36.0,21.8
393,05/05/2019,23:45:18,36.0,21.8
394,06/05/2019,00:00:20,36.1,21.8
395,06/05/2019,00:15:19,36.4,21.8
396,06/05/2019,00:30:19,36.8,21.8
397,06/05/2019,00:45:19,37.4,21.7
398,06/05/2019,01:00:19,37.7,21.8
399,06/05/2019,01:15:18,38.1,21.7
400,06/05/2019,01:30:19,38.0,21.8
401,06/05/2019,01:45:19,38.0,21.8
402,06/05/2019,02:00:19,37.9,21.8
403,06/05/2019,02:15:19,37.5,21.8
404,06/05/2019,02:30:19,37.1,21.8
405,06/05/2019,02:45:19,36.7,21.7
406,06/05/2019,03:00:19,36.4,21.8
407,06/05/2019,03:15:19,36.1,21.7
408,06/05/2019,03:30:19,35.9,21.7
409,06/05/2019,03:45:19,35.7,21.7
410,06/05/2019,04:00:19,35.5,21.7
411,06/05/2019,04:15:18,35.4,21.7
412,06/05/2019,04:30:19,35.3,21.7
413,06/05/2019,04:45:19,35.3,21.7
414,06/05/2019,05:15:18,35.2,21.7
415,06/05/2019,05:30:19,35.1,21.7
416,06/05/2019,05:45:21,35.1,21.7
417,06/05/2019,06:00:19,35.1,21.6
418,06/05/2019,06:15:19,35.1,21.7
419,06/05/2019,06:30:19,35.1,21.6
420,06/05/2019,06:45:19,34.9,21.6
421,06/05/2019,07:00:19,35.1,21.6
422,06/05/2019,07:15:19,35.2,21.7
423,06/05/2019,07:30:19,35.3,21.7
424,06/05/2019,07:45:18,35.3,21.7
425,06/05/2019,08:00:18,35.4,21.8
426,06/05/2019,08:15:19,34.2,23.2
427,06/05/2019,08:30:18,35.2,23.0
428,06/05/2019,08:45:19,35.8,23.0
429,06/05/2019,09:00:20,35.9,23.3
430,06/05/2019,09:15:19,36.1,23.4
431,06/05/2019,09:30:20,36.0,23.6
432,06/05/2019,09:45:20,35.8,23.7
433,06/05/2019,10:00:20,34.3,24.0
434,06/05/2019,10:15:20,34.4,24.1
435,06/05/2019,10:30:20,34.5,24.4
436,06/05/2019,10:45:20,34.1,24.5
437,06/05/2019,11:00:20,35.5,24.2
438,06/05/2019,11:15:20,35.8,24.3
439,06/05/2019,11:30:19,36.4,24.0
440,06/05/2019,11:45:20,36.6,24.1
441,06/05/2019,12:00:20,36.2,24.3
442,06/05/2019,12:15:19,35.7,24.4
443,06/05/2019,12:30:20,36.8,24.5
444,06/05/2019,12:45:20,36.0,24.7
445,06/05/2019,13:00:20,35.3,24.8
446,06/05/2019,13:15:19,36.8,24.6
447,06/05/2019,13:30:20,36.4,24.9
448,06/05/2019,13:45:20,36.9,24.7
449,06/05/2019,14:00:20,36.9,24.6
450,06/05/2019,14:15:20,36.7,24.5
451,06/05/2019,14:45:20,36.5,24.1
452,06/05/2019,15:00:20,36.4,24.1
453,06/05/2019,15:15:20,36.1,24.0
454,06/05/2019,15:30:20,37.2,23.8
455,06/05/2019,15:45:20,35.9,24.3
456,06/05/2019,16:00:20,37.2,24.0
457,06/05/2019,16:15:20,37.4,23.9
458,06/05/2019,16:30:19,36.8,24.5
459,06/05/2019,16:45:20,37.0,24.3
460,06/05/2019,17:00:19,37.6,24.1
461,06/05/2019,17:15:18,37.8,24.1
462,06/05/2019,17:30:20,37.6,24.2
463,06/05/2019,17:45:20,37.9,24.1
464,06/05/2019,18:00:20,38.2,24.1
465,06/05/2019,18:15:19,38.1,24.2
466,06/05/2019,18:30:20,38.2,24.1
467,06/05/2019,18:45:22,37.9,24.3
468,06/05/2019,19:00:20,38.4,24.1
469,06/05/2019,19:15:20,37.6,24.3
470,06/05/2019,19:30:20,37.8,24.1
471,06/05/2019,19:45:20,38.1,23.9
472,06/05/2019,20:00:20,38.3,23.9
473,06/05/2019,20:15:19,38.8,23.8
474,06/05/2019,20:30:20,39.1,23.7
475,06/05/2019,20:45:20,39.2,23.7
476,06/05/2019,21:00:20,39.3,23.6
477,06/05/2019,21:15:20,39.5,23.5
478,06/05/2019,21:30:20,39.6,23.5
479,06/05/2019,21:45:20,39.6,23.4
480,06/05/2019,22:00:20,39.6,23.4
481,06/05/2019,22:15:19,39.7,23.3
482,06/05/2019,22:30:20,39.8,23.3
483,06/05/2019,22:45:20,39.8,23.3
484,06/05/2019,23:00:20,39.9,23.2
485,06/05/2019,23:15:19,39.9,23.2
486,06/05/2019,23:30:19,40.0,23.1
487,06/05/2019,23:45:20,40.0,23.1
488,07/05/2019,00:15:21,39.8,23.0
489,07/05/2019,00:30:20,39.6,23.0
490,07/05/2019,00:45:20,39.4,23.0
491,07/05/2019,01:00:20,39.1,23.0
492,07/05/2019,01:15:20,38.9,22.9
493,07/05/2019,01:30:20,38.7,22.9
494,07/05/2019,01:45:20,38.6,22.9
495,07/05/2019,02:00:20,38.4,22.8
496,07/05/2019,02:15:20,38.3,22.8
497,07/05/2019,02:30:20,38.2,22.8
498,07/05/2019,02:45:20,38.1,22.8
499,07/05/2019,03:00:20,38.1,22.8
500,07/05/2019,03:15:20,38.1,22.7
501,07/05/2019,03:30:20,38.1,22.7
502,07/05/2019,03:45:19,38.1,22.7
503,07/05/2019,04:00:19,38.2,22.7
504,07/05/2019,04:15:20,38.2,22.7
505,07/05/2019,04:30:19,38.3,22.7
506,07/05/2019,04:45:20,38.4,22.7
507,07/05/2019,05:00:19,38.6,22.6
508,07/05/2019,05:15:20,38.8,22.6
509,07/05/2019,05:30:20,38.9,22.6
510,07/05/2019,05:45:19,39.1,22.6
511,07/05/2019,06:00:20,39.3,22.6
512,07/05/2019,06:15:19,39.4,22.6
513,07/05/2019,06:30:20,39.5,22.6
514,07/05/2019,06:45:20,39.6,22.6
515,07/05/2019,07:00:20,39.6,22.7
516,07/05/2019,07:15:20,39.8,22.7
517,07/05/2019,07:30:20,40.0,22.7
518,07/05/2019,07:45:20,40.2,22.7
519,07/05/2019,08:00:20,40.9,22.8
520,07/05/2019,08:15:20,40.8,23.4
521,07/05/2019,08:30:20,41.9,23.3
522,07/05/2019,08:45:20,42.1,23.6
523,07/05/2019,09:00:20,42.8,23.6
524,07/05/2019,09:15:20,43.4,24.1
525,07/05/2019,09:45:19,43.5,24.8
526,07/05/2019,10:00:20,42.9,25.1
527,07/05/2019,10:15:20,43.4,25.1
528,07/05/2019,10:30:20,43.8,25.1
529,07/05/2019,10:45:20,43.4,25.3
530,07/05/2019,11:00:20,43.9,25.4
531,07/05/2019,11:15:20,43.9,25.4
532,07/05/2019,11:30:20,43.6,25.6
533,07/05/2019,11:45:20,43.9,25.6
534,07/05/2019,12:00:19,43.8,25.7
535,07/05/2019,12:15:20,43.5,25.8
536,07/05/2019,12:30:20,43.5,25.9
537,07/05/2019,12:45:20,43.9,25.9
538,07/05/2019,13:00:20,43.7,26.0
539,07/05/2019,13:15:20,43.8,26.0
540,07/05/2019,13:30:20,44.1,26.0
541,07/05/2019,13:45:20,44.1,26.0
542,07/05/2019,14:00:20,44.2,26.1
543,07/05/2019,14:15:20,41.7,26.2
544,07/05/2019,14:30:20,42.3,25.7
545,07/05/2019,14:45:20,42.3,25.5
546,07/05/2019,15:00:20,42.2,25.3
547,07/05/2019,15:15:20,42.8,25.2
548,07/05/2019,15:30:20,47.2,24.8
549,07/05/2019,15:45:19,46.9,25.1
550,07/05/2019,16:00:20,47.3,25.0
551,07/05/2019,16:15:19,47.6,24.9
552,07/05/2019,16:30:19,47.0,25.0
553,07/05/2019,16:45:20,47.0,25.0
554,07/05/2019,17:00:20,47.1,25.0
555,07/05/2019,17:15:20,46.4,24.9
556,07/05/2019,17:30:20,46.2,24.8
557,07/05/2019,17:45:20,46.7,24.7
558,07/05/2019,18:00:20,46.5,24.8
559,07/05/2019,18:15:22,46.6,24.8
560,07/05/2019,18:30:20,46.8,24.7
561,07/05/2019,18:45:19,47.1,24.7
562,07/05/2019,19:15:19,46.1,24.7
563,07/05/2019,19:30:19,45.1,24.6
564,07/05/2019,19:45:19,45.8,24.6
565,07/05/2019,20:00:19,45.2,24.5
566,07/05/2019,20:15:19,45.7,24.5
567,07/05/2019,20:30:19,47.3,24.4
568,07/05/2019,20:45:19,47.2,24.4
569,07/05/2019,21:00:19,47.3,24.3
570,07/05/2019,21:15:19,47.7,24.2
571,07/05/2019,21:30:19,48.1,24.2
572,07/05/2019,21:45:21,47.9,24.1
573,07/05/2019,22:00:19,47.9,24.1
574,07/05/2019,22:15:19,47.9,24.1
575,07/05/2019,22:30:19,47.8,24.1
576,07/05/2019,22:45:19,47.8,24.1
577,07/05/2019,23:00:19,47.9,24.0
578,07/05/2019,23:15:18,48.0,24.0
579,07/05/2019,23:30:19,48.2,24.0
580,07/05/2019,23:45:19,48.3,23.9
581,08/05/2019,00:00:19,48.3,23.9
582,08/05/2019,00:15:19,48.5,23.8
583,08/05/2019,00:30:20,48.6,23.8
584,08/05/2019,00:45:19,48.6,23.8
585,08/05/2019,01:00:19,48.7,23.7
586,08/05/2019,01:15:19,48.8,23.7
587,08/05/2019,01:30:19,48.7,23.7
588,08/05/2019,01:45:18,49.0,23.7
589,08/05/2019,02:00:19,49.3,23.6
590,08/05/2019,02:15:19,49.6,23.6
591,08/05/2019,02:30:19,49.8,23.6
592,08/05/2019,02:45:19,50.2,23.5
593,08/05/2019,03:00:19,50.3,23.5
594,08/05/2019,03:15:19,50.3,23.5
595,08/05/2019,03:30:19,50.6,23.5
596,08/05/2019,03:45:18,50.9,23.4
597,08/05/2019,04:00:19,51.0,23.4
598,08/05/2019,04:15:19,51.1,23.4
599,08/05/2019,04:45:19,51.4,23.4
600,08/05/2019,05:00:18,51.5,23.3
601,08/05/2019,05:15:19,51.7,23.3
602,08/05/2019,05:30:19,51.5,23.3
603,08/05/2019,05:45:19,52.0,23.3
604,08/05/2019,06:00:19,51.9,23.3
605,08/05/2019,06:15:19,52.1,23.3
