,date_recorded,time_recorded,humidity_indoor,temperature_indoor
170,02/05/2019,21:30:21,39.6,26.2
171,02/05/2019,21:45:21,39.6,26.2
172,02/05/2019,22:00:21,40.3,26.2
173,02/05/2019,22:15:21,41.9,26.2
174,02/05/2019,22:30:21,42.5,26.2
175,02/05/2019,22:45:21,39.9,26.2
176,02/05/2019,23:00:21,39.4,26.2
177,02/05/2019,23:15:21,39.2,26.2
178,02/05/2019,23:30:21,38.9,26.2
179,02/05/2019,23:45:21,38.8,26.1
180,03/05/2019,00:00:22,38.6,26.1
181,03/05/2019,00:15:21,38.5,26.1
182,03/05/2019,00:30:21,38.1,26.0
183,03/05/2019,00:45:21,38.0,26.0
184,03/05/2019,01:15:21,38.0,25.9
185,03/05/2019,01:30:21,37.9,25.8
186,03/05/2019,01:45:21,37.8,25.8
187,03/05/2019,02:00:23,37.7,25.8
188,03/05/2019,02:15:21,37.7,25.8
189,03/05/2019,02:30:21,37.6,25.7
190,03/05/2019,02:45:21,37.5,25.7
191,03/05/2019,03:00:21,37.5,25.7
192,03/05/2019,03:15:21,37.4,25.7
193,03/05/2019,03:30:21,37.4,25.7
194,03/05/2019,03:45:21,37.3,25.6
195,03/05/2019,04:00:21,37.2,25.6
196,03/05/2019,04:15:21,37.1,25.6
197,03/05/2019,04:30:21,37.1,25.6
198,03/05/2019,04:45:21,36.9,25.6
199,03/05/2019,05:00:21,36.9,25.6
200,03/05/2019,05:15:21,36.9,25.6
201,03/05/2019,05:30:21,36.9,25.5
202,03/05/2019,05:45:21,36.8,25.5
203,03/05/2019,06:00:23,36.7,25.5
204,03/05/2019,06:15:21,36.7,25.5
205,03/05/2019,06:30:21,36.6,25.5
206,03/05/2019,06:45:22,36.5,25.5
207,03/05/2019,07:00:22,36.6,25.5
208,03/05/2019,07:15:22,36.6,25.5
209,03/05/2019,07:30:22,36.5,25.5
210,03/05/2019,07:45:22,36.6,25.6
211,03/05/2019,23:15:22,39.4,25.4
212,03/05/2019,23:30:22,39.4,25.4
213,03/05/2019,23:45:22,39.3,25.4
214,04/05/2019,00:00:22,39.3,25.3
215,04/05/2019,00:15:22,39.2,25.3
216,04/05/2019,00:45:22,39.1,25.2
217,04/05/2019,01:00:22,39.0,25.1
218,04/05/2019,01:15:22,39.0,25.1
219,04/05/2019,01:30:22,38.9,25.1
220,04/05/2019,01:45:22,38.8,25.1
221,04/05/2019,02:00:23,38.6,25.1
222,04/05/2019,02:15:22,38.5,25.1
223,04/05/2019,02:30:22,38.4,25.0
224,04/05/2019,03:00:22,38.3,25.0
225,04/05/2019,03:15:22,38.1,25.0
226,04/05/2019,03:30:23,38.1,25.0
227,04/05/2019,03:45:22,38.0,24.9
228,04/05/2019,04:00:22,37.9,24.9
229,04/05/2019,04:15:22,37.7,24.9
230,04/05/2019,04:30:22,37.6,24.9
231,04/05/2019,04:45:22,37.4,24.8
232,04/05/2019,05:00:22,37.3,24.8
233,04/05/2019,05:15:22,37.1,24.8
234,04/05/2019,05:45:23,36.8,24.7
235,04/05/2019,06:00:22,36.6,24.7
236,04/05/2019,06:30:21,36.4,24.7
237,04/05/2019,07:00:21,36.1,24.6
238,04/05/2019,07:45:23,36.0,24.5
239,04/05/2019,08:00:21,35.8,24.5
240,04/05/2019,08:15:21,35.7,24.5
241,04/05/2019,08:30:21,35.7,24.5
242,04/05/2019,08:45:21,35.5,24.5
243,04/05/2019,09:00:21,35.3,24.5
244,04/05/2019,09:15:21,35.1,24.5
245,04/05/2019,09:30:23,35.1,24.5
246,04/05/2019,09:45:22,35.2,24.1
247,04/05/2019,10:00:22,34.9,24.4
248,04/05/2019,10:15:21,34.9,24.6
249,04/05/2019,10:30:21,35.0,24.6
250,04/05/2019,10:45:21,35.2,24.7
251,04/05/2019,11:00:21,35.3,24.8
252,04/05/2019,11:15:22,35.4,24.9
253,04/05/2019,11:30:21,35.4,25.0
254,04/05/2019,11:45:21,35.4,25.0
255,04/05/2019,12:00:21,35.5,25.1
256,04/05/2019,12:15:21,35.4,25.1
257,04/05/2019,12:30:21,35.5,25.2
258,04/05/2019,12:45:21,35.3,25.2
259,04/05/2019,13:00:21,35.3,25.3
260,04/05/2019,13:15:21,35.5,25.3
261,04/05/2019,13:30:21,35.4,25.3
262,04/05/2019,13:45:21,35.2,25.4
263,04/05/2019,14:30:21,34.6,25.4
264,04/05/2019,14:45:21,34.2,25.4
265,04/05/2019,15:15:21,34.7,25.4
266,04/05/2019,15:30:21,34.9,25.3
267,04/05/2019,15:45:21,35.0,25.4
268,04/05/2019,16:00:23,35.0,25.3
269,04/05/2019,16:15:21,34.9,25.3
270,04/05/2019,16:30:21,34.7,25.3
271,04/05/2019,16:45:21,34.4,25.3
272,04/05/2019,17:00:21,34.1,25.3
273,04/05/2019,17:15:21,34.0,25.3
274,04/05/2019,17:30:21,34.1,25.3
275,04/05/2019,17:45:23,34.2,25.3
276,04/05/2019,18:00:21,34.2,25.3
277,04/05/2019,18:15:21,34.3,25.3
278,04/05/2019,18:30:21,34.5,25.3
279,04/05/2019,18:45:21,34.9,25.3
280,04/05/2019,19:00:21,35.4,25.3
281,04/05/2019,19:15:21,35.8,25.4
282,04/05/2019,19:30:21,36.0,25.4
283,04/05/2019,19:45:23,36.2,25.3
284,04/05/2019,20:00:22,36.2,25.3
285,04/05/2019,20:15:21,36.2,25.3
286,04/05/2019,20:30:21,36.2,25.3
287,04/05/2019,20:45:21,36.2,25.2
288,04/05/2019,21:00:21,36.2,25.2
289,04/05/2019,21:15:21,36.2,25.2
290,04/05/2019,21:30:20,36.2,25.1
291,04/05/2019,21:45:21,36.1,25.1
292,04/05/2019,22:00:21,36.1,25.1
293,04/05/2019,22:15:21,36.1,25.1
294,04/05/2019,22:30:21,36.0,25.1
295,04/05/2019,22:45:21,36.0,25.1
296,04/05/2019,23:00:21,36.0,25.0
297,04/05/2019,23:15:21,36.2,25.0
298,04/05/2019,23:30:21,36.4,25.0
299,04/05/2019,23:45:26,36.7,25.0
300,05/05/2019,00:00:22,36.9,25.0
301,05/05/2019,00:15:21,37.1,24.9
302,05/05/2019,00:45:21,37.8,24.8
303,05/05/2019,01:00:21,38.0,24.8
304,05/05/2019,01:15:19,38.0,24.8
305,05/05/2019,01:30:21,38.1,24.7
306,05/05/2019,01:45:20,38.2,24.7
307,05/05/2019,02:00:22,38.4,24.7
308,05/05/2019,02:15:20,38.3,24.7
309,05/05/2019,02:30:22,38.5,24.7
310,05/05/2019,02:45:20,38.5,24.7
311,05/05/2019,03:00:21,38.4,24.6
312,05/05/2019,03:15:20,38.5,24.6
313,05/05/2019,03:30:24,38.5,24.6
314,05/05/2019,03:45:20,38.5,24.6
315,05/05/2019,04:00:22,38.5,24.6
316,05/05/2019,04:15:20,38.5,24.6
317,05/05/2019,04:30:21,38.4,24.6
318,05/05/2019,04:45:22,38.2,24.5
319,05/05/2019,05:00:20,38.1,24.5
320,05/05/2019,05:15:21,38.0,24.5
321,05/05/2019,05:30:22,38.0,24.5
322,05/05/2019,05:45:20,37.9,24.4
323,05/05/2019,06:00:21,37.8,24.4
324,05/05/2019,06:15:21,37.7,24.4
325,05/05/2019,06:30:21,37.7,24.4
326,05/05/2019,06:45:21,37.5,24.4
327,05/05/2019,07:00:21,37.0,24.4
328,05/05/2019,07:15:21,36.3,24.4
329,05/05/2019,07:30:21,36.0,24.3
330,05/05/2019,07:45:21,34.8,24.2
331,05/05/2019,08:00:21,33.9,24.2
332,05/05/2019,08:15:21,32.8,24.2
333,05/05/2019,08:30:21,32.0,24.2
334,05/05/2019,08:45:21,31.3,24.2
335,05/05/2019,09:00:21,29.0,24.1
336,05/05/2019,09:15:21,27.9,24.1
337,05/05/2019,09:30:27,27.4,24.1
338,05/05/2019,09:45:20,27.1,24.1
339,05/05/2019,10:15:21,26.2,24.1
340,05/05/2019,10:30:20,26.0,24.2
341,05/05/2019,10:45:22,25.2,24.2
342,05/05/2019,11:00:20,24.6,24.2
343,05/05/2019,11:15:22,24.3,24.3
344,05/05/2019,11:30:20,23.9,24.3
345,05/05/2019,11:45:22,23.7,24.4
346,05/05/2019,12:00:20,23.3,24.4
347,05/05/2019,12:15:22,23.1,24.5
348,05/05/2019,12:30:20,22.8,24.5
349,05/05/2019,12:45:24,22.7,24.6
350,05/05/2019,13:00:20,22.6,24.6
351,05/05/2019,13:15:21,22.4,24.7
352,05/05/2019,13:30:22,22.2,24.7
353,05/05/2019,13:45:20,21.9,24.7
354,05/05/2019,14:00:21,21.7,24.8
355,05/05/2019,14:15:20,21.5,24.8
356,05/05/2019,14:30:21,21.5,24.8
357,05/05/2019,14:45:21,21.4,24.8
358,05/05/2019,15:00:21,21.4,24.8
359,05/05/2019,15:15:20,21.4,24.8
360,05/05/2019,15:30:21,21.5,24.8
361,05/05/2019,15:45:20,21.6,24.8
362,05/05/2019,16:00:21,22.1,24.8
363,05/05/2019,16:15:21,22.1,24.8
364,05/05/2019,16:30:21,22.4,24.8
365,05/05/2019,16:45:21,22.7,24.8
366,05/05/2019,17:00:21,22.9,24.8
367,05/05/2019,17:15:21,23.1,24.8
368,05/05/2019,17:30:21,23.2,24.9
369,05/05/2019,17:45:21,24.0,24.9
370,05/05/2019,18:00:21,24.9,24.9
371,05/05/2019,18:15:21,25.7,25.0
372,05/05/2019,18:30:21,26.1,25.1
373,05/05/2019,18:45:21,26.7,25.1
374,05/05/2019,19:00:21,27.4,25.1
375,05/05/2019,19:15:21,28.0,25.1
376,05/05/2019,19:45:21,29.5,25.1
377,05/05/2019,20:00:21,29.8,25.1
378,05/05/2019,20:15:21,30.1,25.0
379,05/05/2019,20:30:21,30.3,25.0
380,05/05/2019,20:45:21,30.4,24.9
381,05/05/2019,21:00:21,30.5,24.9
382,05/05/2019,21:15:21,30.5,24.8
383,05/05/2019,21:30:21,30.6,24.8
384,05/05/2019,21:45:22,30.3,24.8
385,05/05/2019,22:00:21,30.6,24.7
386,05/05/2019,22:15:21,30.8,24.7
387,05/05/2019,22:30:21,30.7,24.7
388,05/05/2019,22:45:21,30.4,24.7
389,05/05/2019,23:00:21,30.3,24.6
390,05/05/2019,23:15:20,30.0,24.6
391,05/05/2019,23:30:21,30.1,24.6
392,05/05/2019,23:45:21,30.4,24.6
393,06/05/2019,00:00:22,30.8,24.6
394,06/05/2019,00:15:21,31.3,24.5
395,06/05/2019,00:30:21,32.1,24.5
396,06/05/2019,00:45:21,32.3,24.5
397,06/05/2019,01:00:21,32.5,24.5
398,06/05/2019,01:15:20,32.7,24.4
399,06/05/2019,01:30:21,32.3,24.5
400,06/05/2019,01:45:21,32.1,24.4
401,06/05/2019,02:00:21,31.9,24.4
402,06/05/2019,02:15:21,31.5,24.4
403,06/05/2019,02:30:21,31.2,24.4
404,06/05/2019,02:45:21,31.0,24.4
405,06/05/2019,03:00:22,30.8,24.4
406,06/05/2019,03:15:21,30.6,24.3
407,06/05/2019,03:30:21,30.4,24.3
408,06/05/2019,03:45:21,30.2,24.3
409,06/05/2019,04:00:21,30.2,24.3
410,06/05/2019,04:15:21,30.1,24.3
411,06/05/2019,04:30:21,29.9,24.3
412,06/05/2019,04:45:21,29.9,24.2
413,06/05/2019,05:15:21,29.9,24.2
414,06/05/2019,05:30:21,29.8,24.2
415,06/05/2019,05:45:23,29.8,24.2
416,06/05/2019,06:00:21,29.9,24.1
417,06/05/2019,06:15:21,29.8,24.1
418,06/05/2019,06:30:21,29.8,24.1
419,06/05/2019,06:45:22,29.9,24.1
420,06/05/2019,07:00:21,29.8,24.1
421,06/05/2019,07:15:21,29.8,24.1
422,06/05/2019,07:30:21,30.0,24.0
423,06/05/2019,07:45:21,29.9,23.8
424,06/05/2019,08:00:21,30.8,23.3
425,06/05/2019,08:15:21,31.8,23.4
426,06/05/2019,08:30:21,32.7,23.5
427,06/05/2019,08:45:22,33.4,23.6
428,06/05/2019,09:00:22,33.8,23.7
429,06/05/2019,09:15:22,34.5,23.9
430,06/05/2019,09:30:22,34.7,24.1
431,06/05/2019,09:45:22,34.7,24.2
432,06/05/2019,10:00:22,34.8,24.5
433,06/05/2019,10:15:22,34.9,24.5
434,06/05/2019,10:30:22,34.7,24.6
435,06/05/2019,10:45:22,34.7,24.7
436,06/05/2019,11:00:22,35.3,24.9
437,06/05/2019,11:15:22,35.4,25.1
438,06/05/2019,11:30:22,35.8,25.1
439,06/05/2019,11:45:22,35.8,25.4
440,06/05/2019,12:00:22,34.9,25.2
441,06/05/2019,12:15:22,34.7,25.2
442,06/05/2019,12:30:22,34.6,25.2
443,06/05/2019,12:45:22,34.9,25.2
444,06/05/2019,13:00:22,34.8,25.2
445,06/05/2019,13:15:22,34.4,25.1
446,06/05/2019,13:30:24,36.3,24.9
447,06/05/2019,13:45:22,37.6,25.1
448,06/05/2019,14:00:22,36.9,25.2
449,06/05/2019,14:15:22,35.5,25.5
450,06/05/2019,14:45:22,33.5,25.1
451,06/05/2019,15:00:22,32.4,25.0
452,06/05/2019,15:15:22,33.3,24.9
453,06/05/2019,15:30:22,35.6,24.8
454,06/05/2019,15:45:22,37.8,25.0
455,06/05/2019,16:00:22,36.7,25.0
456,06/05/2019,16:15:22,36.4,25.1
457,06/05/2019,16:30:22,36.3,25.1
458,06/05/2019,16:45:22,36.2,25.3
459,06/05/2019,17:00:22,36.2,25.2
460,06/05/2019,17:15:21,36.3,25.3
461,06/05/2019,17:30:22,36.5,25.1
462,06/05/2019,17:45:22,36.4,25.2
463,06/05/2019,18:00:22,36.6,25.4
464,06/05/2019,18:15:22,36.4,25.4
465,06/05/2019,18:30:22,36.2,25.5
466,06/05/2019,18:45:25,36.3,25.5
467,06/05/2019,19:00:22,36.6,25.5
468,06/05/2019,19:15:22,36.3,25.7
469,06/05/2019,19:30:22,36.0,25.8
470,06/05/2019,19:45:22,35.6,25.5
471,06/05/2019,20:00:22,35.3,25.5
472,06/05/2019,20:15:21,35.2,25.5
473,06/05/2019,20:30:22,35.4,25.4
474,06/05/2019,20:45:22,36.1,25.2
475,06/05/2019,21:00:22,36.4,25.1
476,06/05/2019,21:15:22,36.6,25.1
477,06/05/2019,21:30:22,36.6,25.0
478,06/05/2019,21:45:22,36.6,25.0
479,06/05/2019,22:00:22,36.8,24.9
480,06/05/2019,22:15:24,36.8,24.9
481,06/05/2019,22:30:22,36.8,24.8
482,06/05/2019,22:45:22,36.9,24.7
483,06/05/2019,23:00:24,37.0,24.6
484,06/05/2019,23:15:22,37.2,24.5
485,06/05/2019,23:30:22,37.3,24.4
486,06/05/2019,23:45:22,36.7,24.3
487,07/05/2019,00:15:23,34.3,24.2
488,07/05/2019,00:30:22,33.5,24.5
489,07/05/2019,00:45:22,33.6,24.6
490,07/05/2019,01:00:22,33.3,24.6
491,07/05/2019,01:15:22,33.2,24.6
492,07/05/2019,01:30:22,33.2,24.6
493,07/05/2019,01:45:22,33.0,24.6
494,07/05/2019,02:00:22,32.9,24.6
495,07/05/2019,02:15:22,32.8,24.6
496,07/05/2019,02:30:22,33.1,24.5
497,07/05/2019,02:45:22,33.1,24.5
498,07/05/2019,03:00:22,33.1,24.6
499,07/05/2019,03:15:22,33.0,24.6
500,07/05/2019,03:30:22,33.0,24.6
501,07/05/2019,03:45:22,33.1,24.6
502,07/05/2019,04:00:21,33.1,24.6
503,07/05/2019,04:15:22,33.2,24.6
504,07/05/2019,04:30:22,33.4,24.6
505,07/05/2019,04:45:22,33.5,24.6
506,07/05/2019,05:00:22,33.7,24.6
507,07/05/2019,05:15:22,33.9,24.6
508,07/05/2019,05:30:22,34.1,24.6
509,07/05/2019,05:45:21,34.4,24.6
510,07/05/2019,06:00:22,34.5,24.6
511,07/05/2019,06:15:22,34.7,24.6
512,07/05/2019,06:30:22,34.9,24.6
513,07/05/2019,06:45:22,35.1,24.6
514,07/05/2019,07:00:22,35.2,24.6
515,07/05/2019,07:15:22,35.4,24.6
516,07/05/2019,07:30:22,35.6,24.6
517,07/05/2019,07:45:22,35.8,24.6
518,07/05/2019,08:00:22,37.2,24.1
519,07/05/2019,08:15:22,38.9,24.1
520,07/05/2019,08:30:22,40.1,24.2
521,07/05/2019,08:45:22,41.3,24.4
522,07/05/2019,09:00:22,41.7,24.6
523,07/05/2019,09:15:22,42.3,24.7
524,07/05/2019,09:45:24,42.8,24.7
525,07/05/2019,10:00:22,43.0,24.7
526,07/05/2019,10:15:22,43.1,24.8
527,07/05/2019,10:30:22,43.0,24.9
528,07/05/2019,10:45:22,43.6,24.9
529,07/05/2019,11:00:22,44.0,24.9
530,07/05/2019,11:15:22,44.1,25.0
531,07/05/2019,11:30:22,44.2,25.0
532,07/05/2019,11:45:22,44.3,25.1
533,07/05/2019,12:00:21,44.5,25.1
534,07/05/2019,12:15:22,44.5,25.0
535,07/05/2019,12:30:22,44.1,25.2
536,07/05/2019,12:45:22,44.4,25.2
537,07/05/2019,13:00:22,44.5,25.2
538,07/05/2019,13:15:22,44.7,25.2
539,07/05/2019,13:30:22,45.0,25.2
540,07/05/2019,13:45:22,44.5,25.2
541,07/05/2019,14:00:22,44.1,25.3
542,07/05/2019,14:15:22,43.6,25.5
543,07/05/2019,14:30:22,43.6,25.7
544,07/05/2019,14:45:22,44.2,25.6
545,07/05/2019,15:00:22,44.7,25.6
546,07/05/2019,15:15:22,45.3,25.3
547,07/05/2019,15:30:22,45.3,25.2
548,07/05/2019,15:45:22,46.4,25.2
549,07/05/2019,16:00:22,46.2,25.3
550,07/05/2019,16:15:22,46.7,25.4
551,07/05/2019,16:30:22,46.6,25.5
552,07/05/2019,16:45:22,46.3,25.5
553,07/05/2019,17:00:22,46.6,25.6
554,07/05/2019,17:15:22,46.5,25.7
555,07/05/2019,17:30:22,46.6,25.6
556,07/05/2019,17:45:22,46.2,25.7
557,07/05/2019,18:00:22,46.0,25.7
558,07/05/2019,18:15:24,45.8,25.7
559,07/05/2019,18:30:22,45.6,25.6
560,07/05/2019,18:45:21,45.4,25.6
561,07/05/2019,19:15:21,44.7,25.8
562,07/05/2019,19:30:21,44.1,26.1
563,07/05/2019,19:45:21,44.2,26.1
564,07/05/2019,20:00:21,43.9,26.1
565,07/05/2019,20:15:21,43.8,26.1
566,07/05/2019,20:30:21,43.7,26.1
567,07/05/2019,20:45:21,43.8,26.0
568,07/05/2019,21:00:21,43.8,25.9
569,07/05/2019,21:15:21,43.8,25.9
570,07/05/2019,21:30:22,44.6,25.9
571,07/05/2019,21:45:23,44.6,25.9
572,07/05/2019,22:00:21,45.9,25.9
573,07/05/2019,22:15:21,44.7,25.9
574,07/05/2019,22:30:21,44.3,25.8
575,07/05/2019,22:45:21,44.2,25.8
576,07/05/2019,23:00:21,44.0,25.8
577,07/05/2019,23:15:21,44.1,25.8
578,07/05/2019,23:30:21,44.0,25.8
579,07/05/2019,23:45:21,44.2,25.8
580,08/05/2019,00:00:22,44.4,25.8
581,08/05/2019,00:15:21,44.9,25.7
582,08/05/2019,00:30:22,44.6,25.7
583,08/05/2019,00:45:21,44.5,25.7
584,08/05/2019,01:00:21,44.4,25.6
585,08/05/2019,01:15:22,44.4,25.6
586,08/05/2019,01:30:21,44.6,25.5
587,08/05/2019,01:45:21,44.6,25.5
588,08/05/2019,02:00:21,44.6,25.5
589,08/05/2019,02:15:21,44.4,25.5
590,08/05/2019,02:30:21,44.5,25.4
591,08/05/2019,02:45:21,44.5,25.4
592,08/05/2019,03:00:21,44.5,25.4
593,08/05/2019,03:15:21,44.6,25.4
594,08/05/2019,03:30:21,44.7,25.3
595,08/05/2019,03:45:21,44.8,25.3
596,08/05/2019,04:00:21,44.9,25.3
597,08/05/2019,04:15:21,45.0,25.3
598,08/05/2019,04:45:21,45.2,25.3
599,08/05/2019,05:00:21,45.2,25.3
600,08/05/2019,05:15:21,45.3,25.2
601,08/05/2019,05:30:21,45.3,25.2
602,08/05/2019,05:45:21,45.4,25.2
603,08/05/2019,06:00:21,45.4,25.2
604,08/05/2019,06:15:21,45.5,25.2
605,08/05/2019,06:30:21,45.7,25.2
