,date_recorded,time_recorded,energy_active,energy_apparent,energy_reactive_cap,energy_reactive_ind,power_active,power_apparent,power_reactive
0,01/05/2019,02:00:19,30001.8,36470.3,5924.5,5467.3,129,419,4294966956
1,01/05/2019,02:15:19,30001.8,36470.4,5924.6,5467.3,129,419,4294966956
2,01/05/2019,02:30:19,30001.8,36470.6,5924.700000000001,5467.3,129,419,4294966956
3,01/05/2019,02:45:19,30001.9,36470.6,5924.8,5467.3,129,419,4294966956
4,01/05/2019,03:00:19,30001.9,36470.8,5924.8,5467.3,129,419,4294966956
5,01/05/2019,03:15:19,30001.9,36470.9,5924.8,5467.3,129,419,4294966956
6,01/05/2019,03:30:19,30002.0,36471.0,5925.0,5467.3,129,419,4294966956
7,01/05/2019,03:45:19,30002.0,36471.1,5925.1,5467.3,129,419,4294966956
8,01/05/2019,04:00:19,30002.0,36471.1,5925.200000000001,5467.3,129,419,4294966956
9,01/05/2019,04:15:19,30002.0,36471.3,5925.3,5467.3,129,419,4294966956
10,01/05/2019,04:30:19,30002.0,36471.4,5925.3,5467.3,129,419,4294966956
11,01/05/2019,04:45:19,30002.0,36471.5,5925.5,5467.3,129,419,4294966956
12,01/05/2019,05:00:19,30002.2,36471.6,5925.5,5467.3,129,419,4294966956
13,01/05/2019,05:15:19,30002.2,36471.6,5925.6,5467.3,129,419,4294966956
14,01/05/2019,05:30:19,30002.2,36471.8,5925.700000000001,5467.3,129,419,4294966956
15,01/05/2019,05:45:19,30002.3,36472.0,5925.8,5467.3,129,419,4294966956
16,01/05/2019,06:00:19,30002.3,36472.1,5925.8,5467.3,129,419,4294966956
17,01/05/2019,06:15:19,30002.3,36472.1,5926.0,5467.3,129,419,4294966956
18,01/05/2019,06:30:19,30002.4,36472.3,5926.0,5467.3,129,419,4294966956
19,01/05/2019,06:45:19,30002.4,36472.4,5926.1,5467.3,129,419,4294966956
20,01/05/2019,07:00:19,30002.4,36472.5,5926.200000000001,5467.3,129,409,4294966967
21,01/05/2019,07:15:18,30002.5,36472.6,5926.3,5467.3,129,419,4294966956
22,01/05/2019,07:30:19,30002.5,36472.6,5926.3,5467.3,129,419,4294966956
23,01/05/2019,07:45:19,30002.5,36472.8,5926.5,5467.3,129,409,4294966967
24,01/05/2019,08:00:18,30002.5,36472.9,5926.6,5467.3,129,409,4294966967
25,01/05/2019,08:15:19,30002.5,36473.0,5926.6,5467.3,119,409,4294966947
26,01/05/2019,08:30:17,30002.5,36473.1,5926.700000000001,5467.3,129,409,4294966967
27,01/05/2019,08:45:19,30002.7,36473.1,5926.8,5467.3,119,409,4294966947
28,01/05/2019,09:00:17,30002.7,36473.3,5926.8,5467.3,119,409,4294966947
29,01/05/2019,09:15:18,30002.7,36473.4,5927.0,5467.3,129,409,4294966967
30,01/05/2019,09:30:19,30002.8,36473.6,5927.1,5467.3,129,419,4294966956
31,01/05/2019,09:45:19,30002.8,36473.6,5927.1,5467.3,129,419,4294966956
32,01/05/2019,10:00:19,30002.9,36473.8,5927.200000000001,5467.3,310,500,4294966986
33,01/05/2019,10:15:19,30002.9,36473.9,5927.3,5467.3,310,489,4294967007
34,01/05/2019,10:30:19,30003.0,36474.0,5927.3,5467.3,310,489,4294967007
35,01/05/2019,10:45:19,30003.0,36474.1,5927.5,5467.3,310,489,4294966986
36,01/05/2019,11:15:20,30003.3,36474.4,5927.6,5467.3,299,489,4294966986
37,01/05/2019,11:30:22,30003.3,36474.5,5927.700000000001,5467.3,299,489,4294966986
38,01/05/2019,11:45:19,30003.4,36474.6,5927.8,5467.3,310,489,4294966986
39,01/05/2019,12:00:19,30003.5,36474.8,5927.8,5467.3,299,489,4294966986
40,01/05/2019,12:15:19,30003.5,36474.9,5927.8,5467.3,299,489,4294966986
41,01/05/2019,12:30:19,30003.5,36475.0,5928.0,5467.3,299,489,4294966986
42,01/05/2019,12:45:19,30003.7,36475.1,5928.1,5467.3,299,489,4294966986
43,01/05/2019,13:00:19,30003.8,36475.3,5928.1,5467.3,299,489,4294966986
44,01/05/2019,13:15:19,30003.9,36475.4,5928.200000000001,5467.3,299,489,4294966986
45,01/05/2019,13:30:19,30004.0,36475.5,5928.3,5467.3,299,489,4294966986
46,01/05/2019,13:45:18,30004.0,36475.6,5928.3,5467.3,299,489,4294966986
47,01/05/2019,14:00:17,30004.0,36475.8,5928.5,5467.3,299,489,4294966986
48,01/05/2019,14:15:19,30004.2,36475.9,5928.5,5467.3,299,489,4294966986
49,01/05/2019,14:30:19,30004.3,36476.0,5928.6,5467.3,299,489,4294966986
50,01/05/2019,14:45:17,30004.3,36476.1,5928.700000000001,5467.3,310,489,4294966986
51,01/05/2019,15:00:19,30004.4,36476.3,5928.8,5467.3,310,489,4294966986
52,01/05/2019,15:15:19,30004.5,36476.4,5928.8,5467.3,310,489,4294966986
53,01/05/2019,15:30:16,30004.5,36476.5,5928.8,5467.3,310,489,4294967007
54,01/05/2019,15:45:19,30004.7,36476.6,5929.0,5467.3,310,489,4294967007
55,01/05/2019,16:00:17,30004.7,36476.8,5929.1,5467.3,310,489,4294967007
56,01/05/2019,16:15:19,30004.8,36476.9,5929.1,5467.3,310,489,4294967007
57,01/05/2019,16:30:17,30004.9,36477.0,5929.200000000001,5467.3,310,489,4294967007
58,01/05/2019,16:45:19,30005.0,36477.1,5929.3,5467.3,310,489,4294967007
59,01/05/2019,17:00:17,30005.0,36477.3,5929.3,5467.3,310,489,4294967007
60,01/05/2019,17:15:20,30005.0,36477.4,5929.3,5467.3,310,489,4294967007
61,01/05/2019,17:30:17,30005.2,36477.5,5929.5,5467.3,310,489,4294967007
62,01/05/2019,17:45:19,30005.3,36477.6,5929.6,5467.3,310,489,4294966986
63,01/05/2019,18:00:17,30005.4,36477.8,5929.700000000001,5467.3,310,489,4294966986
64,01/05/2019,18:15:19,30005.4,36477.9,5929.700000000001,5467.3,299,489,4294966986
65,01/05/2019,18:30:19,30005.5,36478.0,5929.8,5467.3,299,489,4294966986
66,01/05/2019,18:45:19,30005.5,36478.1,5929.8,5467.3,299,489,4294966986
67,01/05/2019,19:00:19,30005.7,36478.3,5930.0,5467.3,299,489,4294966986
68,01/05/2019,19:15:19,30005.7,36478.4,5930.0,5467.3,299,489,4294966986
69,01/05/2019,19:30:19,30005.8,36478.5,5930.1,5467.3,299,489,4294966986
70,01/05/2019,19:45:19,30005.9,36478.6,5930.200000000001,5467.3,310,489,4294967007
71,01/05/2019,20:00:19,30006.0,36478.8,5930.3,5467.3,310,489,4294967007
72,01/05/2019,20:15:18,30006.0,36478.9,5930.3,5467.3,310,489,4294966986
73,01/05/2019,20:45:19,30006.0,36479.1,5930.5,5467.3,129,419,4294966956
74,01/05/2019,21:00:19,30006.2,36479.1,5930.6,5467.3,119,419,4294966937
75,01/05/2019,21:15:19,30006.2,36479.4,5930.700000000001,5467.3,119,409,4294966947
76,01/05/2019,21:30:19,30006.2,36479.5,5930.8,5467.3,129,419,4294966956
77,01/05/2019,21:45:17,30006.3,36479.6,5930.8,5467.3,129,419,4294966956
